sample_id,bile_acids,scfa,tryptophan_metabolism
S1315,0.86969786,0.38476228,0.53326492
S1316,0.56737093,0.53882935,0.62724735
S1317,0.51299943,0.24668843,0.63444986
S1318,0.64388019,0.65563687,0.49639594
S1319,0.60294430,0.56759093,0.41746877
S1320,0.76453221,0.33260603,0.48802114
S1321,0.46272938,0.56229011,0.49156766
S1322,0.37712891,0.46228845,0.69703195
S1323,0.38126988,0.75979744,0.51158320
S1324,0.56693805,0.53907184,0.50616617
S1325,0.99028565,0.37789668,0.79182021
S1326,0.51127262,0.72417609,0.48770287
S1327,0.32893812,0.72107526,0.59506680
S1328,0.71117989,0.40320167,0.63414912
S1329,0.65257757,0.57347450,0.54740411
S1330,0.74953212,0.29677768,0.71896414
S1331,0.67055242,0.56014246,0.74955036
S1332,0.57600090,0.54548406,0.67238097
S1333,0.52673884,0.39982078,0.90312140
S1334,0.31732432,0.56127484,0.63464995
S1335,0.48793677,0.61874813,0.70728442
S1336,0.34397612,0.83756763,0.40198955
S1337,0.37188661,0.58152253,0.36169599
S1338,0.36941734,0.23583809,0.48199336
S1339,0.56819667,0.58923036,0.63371243
S1340,0.82022980,0.28832610,0.68907446
S1341,0.08404958,0.89222395,0.26886154
S1342,0.62641499,0.09158431,0.63092253
S1343,0.38380671,0.52235639,0.44979748
S1344,0.65596349,0.49405061,0.66287459
S1345,0.60251263,0.82733042,0.58526294
S1346,0.65313323,0.46033853,0.36877860
S1347,0.69446511,0.39814097,0.59348545
S1348,0.75989428,0.30482072,0.72896617
S1349,0.65487835,0.63706990,0.76597447
S1350,0.37946291,0.94724558,0.51724580
S1351,0.47265766,0.39873030,0.53139596
S1352,0.48440362,0.27575176,0.50601986
S1353,0.34191095,0.59317145,0.43848618
S1354,0.59298783,0.48659947,0.61177810
S1355,0.46898502,0.65529953,0.59041716
S1356,0.67216576,0.74519167,0.66449746
S1357,0.60889628,0.74490337,0.62002139
S1358,0.81297959,0.18527637,0.44049011
S1359,0.83841689,0.56263600,0.73995837
S1360,0.45748289,0.77207640,0.66522360
S1361,0.63089349,0.14341088,0.67972406
S1362,0.49227865,0.51045497,0.72003416
S1363,0.59951009,0.69438400,0.49882534
S1364,0.67468318,0.70273477,0.66341698
S1365,0.74114911,0.63388724,0.56991692
S1366,0.52173602,0.64688425,0.65863470
S1367,0.82998474,0.36183809,0.65402405
S1368,0.40875875,0.52089918,0.54442767
S1369,0.92442905,0.48075090,0.77996282
S1370,0.87091474,0.48786199,0.58155075
S1371,0.86412807,0.28326008,0.48781195
S1372,0.76838482,0.41323990,0.49455459
S1373,0.28760007,0.35864002,0.43377704
S1374,0.49116322,0.76037745,0.41179201
S1375,0.46315244,0.45549427,0.71212668
S1376,0.61009794,0.23915895,0.41221339
S1377,0.51629901,0.27882991,0.65633431
S1378,0.54194093,0.41949702,0.46905081
S1379,0.30145820,0.92096689,0.43092622
S1380,0.64816221,0.75089774,0.83396607
S1381,0.64332106,0.54448497,0.71807020
S1382,0.67392689,0.46525296,0.72256471
S1383,0.48705006,0.44447979,0.61333780
S1384,0.48453171,0.31041026,0.52143041
S1385,0.50277233,0.27524828,0.61666956
S1386,0.54990815,0.48703026,0.36742662
S1387,0.78722409,0.26662972,0.52482738
S1388,0.90483840,0.34110625,0.25596310
S1389,0.56165438,0.79802635,0.50689372
S1390,0.68494213,0.17058343,0.71290693
S1391,0.57806448,0.53925036,0.50350922
S1392,0.71155917,0.28231916,0.68106067
S1393,0.29627573,0.73104277,0.34611045
S1394,0.73323793,0.57648419,0.45413762
S1395,0.50361095,0.46046330,0.49999833
S1396,0.66931828,0.47722737,0.43291379
S1397,0.30604149,0.50767964,0.40283768
S1398,0.81383130,0.40706426,0.68017777
S1399,0.77900895,0.64782365,0.45278777
S1400,0.30449816,0.16853347,0.83539572
S1401,0.63713356,0.38147940,0.43829091
S1402,0.63315529,0.23778588,0.71350797
S1403,0.72371685,0.24231639,0.85451870
S1404,0.55753440,0.55008712,0.60144595
S1405,0.52950376,0.35801595,0.36276940
S1406,0.43663071,0.74024539,0.42862994
S1407,0.45568673,0.66878611,0.84442292
S1408,0.57276246,0.70507318,0.37236069
S1409,0.51761843,0.37826907,0.52031433
S1410,0.67342541,0.51259821,0.22786687
S1411,0.65726827,0.67052273,0.41874408
S1412,0.58116937,0.34679199,0.55370709
S1413,0.68643812,0.45410527,0.43431007
S1414,0.64536706,0.71076783,0.22560735
S1415,0.63893743,0.50885857,0.49273651
S1416,0.56480780,0.78624600,0.62433515
S1417,0.73255248,0.23209325,0.70886504
S1418,0.64440541,0.29862618,0.70950566
S1419,0.85570437,0.18680487,0.42876613
S1420,0.50272508,0.62352711,0.23600165
S1421,0.75551398,0.00932912,0.80634229
S1422,0.63904222,0.31115434,0.54773525
S1423,0.52289658,0.51991154,0.74177761
S1424,0.12488913,0.65708508,0.56719535
S1425,0.45969572,0.64078177,0.47954873
S1426,0.59777081,0.57962509,0.46275823
S1427,0.67163035,0.54658604,0.80596026
S1428,0.79311994,0.55425644,0.52284806
S1429,0.57048786,0.52093801,0.61969792
S1430,0.22292521,0.40294640,0.38284459
S1431,0.87105230,0.42164138,0.49589752
S1432,0.61297103,0.57986889,0.41497479
S1433,0.76909485,0.55829384,0.52714297
S1434,0.37636067,0.78749843,0.41274964
S1435,0.61751294,0.51283572,0.44973870
S1436,0.51480982,0.43267768,0.31290938
S1437,0.66483311,0.44088845,0.53031677
S1438,0.54592661,0.68352303,0.36524864
S1439,0.65685709,0.27889043,0.49739772
S1440,0.74000958,0.34845029,0.71297514
S1441,0.64587122,0.48435142,0.51968880
S1442,0.97696584,0.48523847,0.62688927
S1443,0.62064278,0.52149510,0.65277409
S1444,0.27127308,0.42632180,0.12625604
S1445,0.75349840,0.41255342,0.51161401
S1446,0.47155990,0.85882285,0.33161487
S1447,0.68911530,0.29495127,0.45451773
S1448,0.76166405,0.46648341,0.72162089
S1449,0.61471143,0.35610717,0.45738427
S1450,1.00000000,0.31613062,0.60856684
S1451,0.46412213,0.59067912,0.53890127
S1452,0.44318858,0.70354751,0.44291366
S1453,0.51444919,0.41763236,0.52341388
S1454,0.56091822,0.63686429,0.72885603
S1455,0.54696578,0.57793256,0.34286231
S1456,0.55555843,0.52436040,0.64883937
S1457,0.69953658,0.44108119,0.41353602
S1458,0.52323315,0.70404535,0.32192684
S1459,0.70727191,0.30463230,0.42339388
S1460,0.85345222,0.50075999,0.42569554
S1461,0.48974531,0.34935069,0.50055717
S1462,0.34356329,0.60335547,0.62847764
S1463,0.43392992,0.41426649,0.37932180
S1464,0.37916771,0.45010857,0.45234519
S1465,0.82869617,0.60596620,0.31142929
S1466,0.65598836,0.44518380,0.54794147
S1467,0.32697599,0.48810915,0.61654773
S1468,0.59144659,0.40552454,0.53298253
S1469,0.55856523,0.73930531,0.51385231
S1470,0.57996788,0.53182519,0.42993120
S1471,0.60644188,0.43559923,0.71583495
S1472,0.35321766,0.72935545,0.41003640
S1473,0.69747324,0.40029466,0.51656372
S1474,0.60155427,0.58277013,0.61919320
S1475,0.59846872,0.49494753,0.63958556
S1476,0.75944946,0.41750124,0.63614169
S1477,0.34969273,0.53457528,0.39073621
S1478,0.49353981,0.64754256,0.53518478
S1479,0.53363815,0.72683574,0.46454588
S1480,0.49961469,0.71147941,0.43125504
S1481,0.34377458,0.82198105,0.57331811
S1482,1.00000000,0.46457210,0.72557568
S1483,0.89807735,0.12302620,0.55245133
S1484,0.55690198,0.34731116,0.62799243
S1485,0.54711667,0.62747056,0.51658184
S1486,0.50171919,0.49840081,0.72145586
S1487,0.70826850,0.44071789,0.49183967
S1488,0.38797262,0.53655117,0.49291180
S1489,0.60073815,0.36399834,0.55370230
S1490,0.27439738,0.70826452,0.43833071
S1491,0.39454247,0.80627692,0.79219747
S1492,0.72303139,0.35377800,0.57445167
S1493,0.49381161,0.61828936,0.49291095
S1494,0.49554625,0.41777629,0.35962272
S1495,0.30908623,0.97183243,0.73672427
S1496,0.42806609,0.27309799,0.58784838
S1497,1.00000000,0.47545630,0.46334840
S1498,0.82125069,0.44054625,0.62194663
S1499,0.24565873,0.25932166,0.58096684
S1500,0.55760905,0.62545163,0.52786063
S1501,0.23376719,0.87169912,0.50276034
S1502,0.37808189,0.67124525,0.67140120
S1503,0.47492874,0.12082707,0.68964526
S1504,0.54644406,0.78122798,0.53518552
S1505,0.55321736,0.36994691,0.58732860
S1506,0.78990477,0.39608610,0.76118679
S1507,0.52230912,0.20278698,0.51246107
S1508,0.92351614,0.51328564,0.54461187
S1509,0.44718867,0.45062689,0.55084305
S1510,0.50625984,0.53491470,0.70432201
S1511,0.74576357,0.54796239,0.68911920
S1512,0.83104428,0.39006259,0.62330040
S1513,0.62585630,0.74844574,0.53152618
S1514,1.00000000,0.56974822,0.65739356
S1515,0.51323735,0.63134115,0.43804772
S1516,0.70151006,0.39165730,0.70903676
S1517,0.58829403,0.51514313,0.55864593
S1518,0.48588454,0.50453326,0.48135746
S1519,0.91553363,0.01217654,1.00000000
S1520,0.78553120,0.26308584,0.83792500
S1521,0.74907508,0.35572594,0.61125508
S1522,0.58697723,0.75455728,0.73084367
S1523,0.38666304,0.62481522,0.55580889
S1524,0.73672167,0.54830210,0.54877951
S1525,0.69059274,0.29162843,0.80939345
S1526,0.69577832,0.50164155,0.40948885
S1527,0.66875223,0.39915091,0.48902202
S1528,0.67084841,0.48762478,0.64459683
S1529,0.62150126,0.57046022,0.55072507
S1530,0.88284383,0.46726699,0.63011558
S1531,0.80494237,0.41879644,0.60487398
S1532,0.56330506,0.65839084,0.50129065
S1533,0.66136300,0.53807454,0.77201962
S1534,0.55422773,0.28707253,0.63155126
S1535,0.57049103,0.60252552,0.38007091
S1536,0.36908708,0.53854069,0.53752521
S1537,0.84005706,0.24472491,0.58890101
S1538,0.68899954,0.15523882,0.63983968
S1539,0.64985993,0.53692724,0.40772022
S1540,0.68547223,0.41196236,0.53415492
S1541,0.18096207,0.64755146,0.33358734
S1542,0.55370356,0.50079179,0.52346118
S1543,0.55764276,0.50729893,0.60269271
S1544,0.61237330,0.46570121,0.48191306
S1545,1.00000000,0.28980190,0.73817614
S1546,0.88221209,0.37081543,0.65840986
S1547,0.56802059,0.45143324,0.31526724
S1548,0.51489800,0.61327862,0.39932788
S1549,0.52498020,0.81482201,0.56432443
S1550,0.51196172,0.53796452,0.84182433
S1551,0.81835341,0.57351312,0.43759689
S1552,0.64587204,0.61257539,0.41411338
S1553,0.47745170,0.73326555,0.51977546
S1554,0.64120078,0.36693174,0.47640372
S1555,0.79291198,0.46891582,0.68860252
S1556,0.84814100,0.37885980,0.85203084
S1557,0.49394051,0.49284800,0.77513954
S1558,0.55836018,0.39420115,0.75443077
S1559,0.53135958,0.74853080,0.61369290
S1560,0.58049207,0.54653010,0.51666004
S1561,0.66330379,0.65375775,0.66993946
S1562,0.35380937,0.55979312,0.46820283
S1563,0.64867559,0.51842459,0.51189464
S1564,0.85272731,0.40105653,0.79641202
S1565,0.47145804,0.41202695,0.48499197
S1566,0.51360644,0.68853123,0.52527187
S1567,0.87525211,0.22558492,0.88067812
S1568,0.45358482,0.71163705,0.56101362
S1569,0.86034048,0.37956692,0.65178899
S1570,0.44502831,0.45220984,0.45500699
S1571,0.53638300,0.49436799,0.48876658
S1572,0.48346426,0.59801851,0.43644364
S1573,0.80429254,0.40066286,0.63066385
S1574,0.82649038,0.34068657,0.85614089
S1575,0.49052506,0.59936602,0.40870969
S1576,0.70023768,0.74347269,0.53430629
S1577,0.52130043,0.71846480,0.43401858
S1578,0.57492134,0.43234610,0.64813055
S1579,0.49254903,0.47924080,0.63103651
S1580,0.47920698,0.69066449,0.64383330
S1581,0.37886674,0.62917309,0.45064894
S1582,0.64174940,0.22060252,0.41421730
S1583,0.89506355,0.56507535,0.34772434
S1584,0.47484181,0.64609441,0.42604215
S1585,0.52328761,0.59335599,0.70123216
S1586,0.65019883,0.63566390,0.37872072
S1587,0.53899131,0.38727898,0.65204641
S1588,0.71144341,0.57765633,0.63102889
S1589,0.61851366,0.67477491,0.41395873
S1590,0.54588557,0.42085472,0.62280717
S1591,0.59297999,0.87682173,0.68597610
S1592,0.64259758,0.54983406,0.49829136
S1593,0.94450025,0.37172489,0.93222931
S1594,0.49528997,0.71040901,0.65546148
S1595,0.66609253,0.33572039,0.32021250
S1596,0.57093381,0.55960041,0.54741937
S1597,0.92956771,0.40585217,0.71663911
S1598,0.49684769,0.34516803,0.62565866
S1599,0.75375479,0.59240467,0.74698980
S1600,0.76012574,0.51169615,0.77138852
S1601,0.59322168,0.61595060,0.52583737
S1602,0.86364457,0.57577166,0.43299707
S1603,0.98963284,0.25777745,0.71794344
S1604,0.70150491,0.83370114,0.65638343
S1605,0.65015824,0.61183792,0.46870016
S1606,0.68429907,0.58294066,0.65789351
S1607,0.63067473,0.37982703,0.56464593
S1608,0.53532279,0.52311991,0.24381517
S1609,0.65463215,0.47660893,0.57907769
S1610,0.54761219,0.63189316,0.41191336
S1611,0.48325280,0.34482777,0.32097315
S1612,0.91226523,0.55257171,0.78465680
S1613,1.00000000,0.16890504,0.85020178
S1614,0.34215203,0.47154127,0.53815277
S1615,0.67054999,0.64468373,0.30452399
S1616,0.34121939,0.49096946,0.33515999
S1617,0.43352935,0.68492779,0.45948259
S1618,0.72790053,0.56418104,0.45377769
S1619,0.42534088,0.48995182,0.68915480
S1620,0.61589563,0.51213408,0.32935909
S1621,0.29039357,0.40948880,0.41161958
S1622,0.57865540,0.38077456,0.41138911
S1623,0.43565406,0.69536842,0.64020313
S1624,0.50479731,0.60502692,0.48888575
S1625,0.61823462,0.49042253,0.45798975
S1626,0.42157681,0.52411553,0.41082851
S1627,0.49925430,0.48757082,0.65434327
S1628,0.39003347,0.79609042,0.74496647
S1629,0.67066330,0.46387362,0.48695813
S1630,0.59215823,0.68139151,0.50435954
S1631,0.72311083,0.21167050,0.69346113
S1632,0.61783224,0.37523159,0.63759210
S1633,0.61306075,0.36344088,0.55660216
S1634,0.54828807,0.54738771,0.49979217
S1635,0.57648793,0.84098706,0.36896581
S1636,0.86847139,0.33880871,0.70596167
S1637,0.57384864,0.07740732,0.41708901
S1638,0.53576423,0.82522884,0.16862283
S1639,0.78630599,0.29820581,0.51699818
S1640,0.41324498,0.28498426,0.42846443
S1641,0.54794079,0.33914512,0.64053330
S1642,0.56093000,0.39344980,0.64492531
S1643,0.50589733,0.58968197,0.68059524
S1644,0.88006202,0.26717836,0.74893151
S1645,0.38934908,0.53957453,0.44162770
S1646,0.71703078,0.20309623,0.82355857
S1647,0.48995551,0.52481893,0.64165279
S1648,0.37626708,0.37666197,0.56526963
S1649,0.27040327,0.64730507,0.42967867
S1650,0.53196933,0.48899043,0.53619185
S1651,0.60096042,0.24673951,0.35997227
S1652,0.69576003,0.48202540,0.50697136
S1653,0.75483496,0.37573001,0.68622165
S1654,0.76530244,0.21729305,0.80329924
S1655,0.47463579,0.46798380,0.41868086
S1656,0.92739651,0.38218288,0.78236983
S1657,0.85679459,0.55142208,0.65181864
S1658,0.83061577,0.46971366,0.44827882
S1659,0.90460311,0.25400846,0.48185470
S1660,0.38548355,0.35455027,0.19466056
S1661,0.67917766,0.54936289,0.45216054
S1662,0.82936068,0.38713232,0.73455709
S1663,0.51013965,0.47549189,0.36816590
S1664,0.48526468,0.42571856,0.28892864
S1665,0.67880791,0.29841242,0.75592289
S1666,0.51064406,0.45254853,0.55300644
S1667,0.68884715,0.38001849,0.53281727
S1668,0.73704054,0.33255569,0.56272634
S1669,0.56127230,0.22460903,0.71150665
S1670,0.53600892,0.52982830,0.48325348
S1671,0.52336924,0.27930875,0.74357147
S1672,0.96570347,0.44970651,0.79037128
S1673,0.59154727,0.36891243,0.25955237
S1674,0.53347404,0.64188282,0.60312371
S1675,0.80187234,0.55214835,0.46346157
S1676,0.51944027,0.61090223,0.50232149
S1677,0.47079944,0.91324173,0.36873845
S1678,0.96046753,0.41293207,0.74421265
S1679,0.46825453,0.43430484,0.42147459
S1680,0.47179152,0.45548469,0.32284251
S1681,0.46598208,0.35795282,0.66140652
S1682,0.65779270,0.46692752,0.47230712
S1683,0.66520845,0.48176378,0.69463066
S1684,0.78883534,0.40248577,0.47924329
S1685,0.48390135,0.92988003,0.46021680
S1686,0.53934176,0.43062576,0.47660498
S1687,0.49595006,0.39998807,0.54873372
S1688,0.46916290,0.40129530,0.54434996
S1689,0.50786141,0.58599992,0.34700077
S1690,0.54688062,0.42965817,0.55616956
S1691,0.70217258,0.28594247,0.64042510
S1692,0.88302366,0.14294492,0.73783445
S1693,0.47077568,0.62652689,0.57751138
S1694,0.73549610,0.69348170,0.58415841
S1695,0.49665381,0.49841942,0.63309051
S1696,0.67284147,0.34019368,0.74535145
S1697,0.89170466,0.10541042,0.43429356
S1698,0.60443693,0.64917715,0.45649831
S1699,0.42898996,0.54551722,0.71966410
S1700,0.76968387,0.20158094,0.43688650
S1701,0.52119088,0.36558501,0.56887733
S1702,0.57582135,0.59959647,0.53358031
S1703,0.67057380,0.61216713,0.54999860
S1704,0.71721425,0.25541523,0.71695029
S1705,0.64469114,0.28676825,0.48105874
S1706,0.60975528,0.44387339,0.56463110
S1707,0.78716152,0.41540049,0.70850938
S1708,0.26142788,0.21649627,0.42811533
S1709,0.59128257,0.39542082,0.46995164
S1710,0.67531243,0.53868847,0.56455957
S1711,0.84474897,0.34241972,0.74322464
S1712,0.56578834,0.36502633,0.64212937
S1713,0.62158863,0.36262258,0.83966613
S1714,0.51222878,0.78559617,0.40968788
S1715,0.52230914,0.45783809,0.43904710
S1716,0.70079009,0.35344711,0.68355375
S1717,0.58505418,0.55619070,0.50550787
S1718,0.62843334,0.51577095,0.47288247
S1719,0.35716660,0.57808057,0.52000318
S1720,0.37386766,0.66759516,0.44760612
S1721,0.85400301,0.17469712,0.69036446
S1722,0.67258805,0.36110892,0.73092423
S1723,0.86663533,0.46109679,0.73742204
S1724,0.51163528,0.56043682,0.78217835
S1725,0.53151010,0.31327056,0.53424009
S1726,0.50274908,0.59516692,0.93820934
S1727,0.56887737,0.30498220,0.71028060
S1728,0.89957000,0.33341969,0.66110143
S1729,0.77136376,0.50238460,0.59967911
S1730,0.88174889,0.05515288,0.64259679
S1731,0.63582150,0.83974218,0.44145382
S1732,0.59214822,0.63213433,0.69212097
S1733,0.60804927,0.60882626,0.57443015
S1734,0.39672841,0.76157935,0.29260352
S1735,0.76733021,0.25006366,0.71858077
S1736,0.67265614,0.75623256,0.47032900
S1737,0.44980182,0.57598409,0.32194625
S1738,0.58570656,0.46575133,0.23574918
S1739,0.81096711,0.37254317,0.81155970
S1740,0.46229058,0.61781318,0.61494515
S1741,0.91747005,0.32249360,0.63523690
S1742,0.59298797,0.60410966,0.98022124
S1743,0.64559924,0.67266483,0.51844395
S1744,0.84002369,0.29548882,0.85216966
S1745,0.56255279,0.50812799,0.41403764
S1746,0.35560172,0.47901138,0.56830501
S1747,0.58143491,0.42443769,0.59174254
S1748,0.92158161,0.42525672,0.51063087
S1749,0.42211537,0.46049837,0.68980482
S1750,0.82031946,0.27124053,0.60860994
S1751,0.74484782,0.54285974,0.58794848
S1752,0.51242672,0.58405483,0.49330504
S1753,0.49773037,0.40486819,0.78334817
S1754,0.53330395,0.48107668,0.34475564
S1755,0.88795109,0.31941431,0.35365422
S1756,0.37222927,0.47816319,0.61947920
S1757,0.66260277,0.53692772,0.53649988
S1758,0.50205521,0.43523794,0.57559233
S1759,0.65563932,0.55769722,0.52458495
S1760,0.30645857,0.74142141,0.47407180
S1761,0.29898749,0.66005425,0.49455740
S1762,0.77149179,0.52564998,0.45967746
S1763,0.62815824,0.58339896,0.52082660
S1764,0.59015178,0.62609651,0.74383001
S1765,0.59180655,0.38370156,0.57629590
S1766,0.38458360,0.79041601,0.50041982
S1767,0.65650671,0.49023555,0.50665557
S1768,0.55813585,0.75832091,0.29252564
S1769,0.47428757,0.51813005,0.79279050
S1770,0.52437479,0.36549590,0.19972264
S1771,0.49759410,0.82298838,0.52534491
S1772,0.50841937,0.64380067,0.65079486
S1773,0.64830769,0.29991234,0.59964826
S1774,0.48709896,0.55102432,0.52808967
S1775,0.54816520,0.38256961,0.87858116
S1776,0.42221599,0.75771853,0.47543635
S1777,0.69545588,0.32622825,0.57394465
S1778,0.60432613,0.37042669,0.77271771
S1779,1.00000000,0.51993040,0.63822370
S1780,0.85946367,0.53699607,0.61205681
S1781,0.51761114,0.69713721,0.52022834
S1782,0.51422726,0.36624294,0.64024687
S1783,0.92865014,0.41886315,0.36694841
S1784,0.76519771,0.38596147,0.72563852
S1785,0.13731536,0.87420582,0.31216914
S1786,0.82851553,0.11551140,0.68026968
S1787,0.45241082,0.46779531,0.66735551
S1788,0.51141144,0.37454641,0.68260004
S1789,0.55347502,0.59035860,0.57056401
S1790,0.44440142,0.46411494,0.58473015
S1791,0.75579764,0.50095462,0.37836155
S1792,0.46542706,0.63611786,0.30001610
S1793,0.66271453,0.44394514,0.69082501
S1794,0.64502144,0.24141726,0.49236866
S1795,0.88881745,0.58274931,0.68921825
S1796,0.56923180,0.71058221,0.50482949
S1797,0.39272939,0.66459173,0.66834187
S1798,0.95337735,0.59522380,0.57722326
S1799,0.18051542,0.61118256,0.38167630
S1800,0.67652396,0.61716592,0.58579124
S1801,0.56051747,0.56579060,0.26815450
S1802,0.34613575,0.77222183,0.34535002
S1803,0.39285108,0.49551417,0.44288063
S1804,0.55111185,0.25374604,0.66171602
S1805,0.73686923,0.42186576,0.58104273
S1806,0.37967956,0.42737552,0.45622475
S1807,0.86427327,0.23786583,0.70831362
S1808,0.38829128,0.48943082,0.28895801
S1809,0.74881012,0.45215256,0.75950570
S1810,0.44701098,0.37004873,0.58864393
S1811,0.63290899,0.50766603,0.51453057
S1812,0.74474480,0.17382149,0.65041855
S1813,0.55746627,0.55451354,0.54411687
S1814,0.19525243,0.70084610,0.40407188
S1815,0.91943809,0.41427015,0.45223856
S1816,0.79651485,0.40192123,0.48450251
S1817,0.79568853,0.42646218,0.42112466
S1818,0.66910067,0.39677024,0.51143507
S1819,0.38026575,0.73517388,0.62937753
S1820,0.69245337,0.29407846,0.80826415
S1821,0.65241694,0.43582395,0.56377556
S1822,0.49865707,0.62809188,0.43202132
S1823,0.40026524,0.68198510,0.51522296
S1824,0.31656168,0.53271749,0.59769491
S1825,0.38162598,0.53211332,0.57142058
S1826,0.44048363,0.44933237,0.61895981
S1827,0.86129432,0.26561517,0.66757617
S1828,0.49358730,0.45276354,0.77597612
S1829,0.47400558,0.74776847,0.32110731
S1830,0.47942441,0.48693848,0.52754614
S1831,0.45626803,0.90106301,0.46715278
S1832,0.43050392,0.51999344,0.36304181
S1833,0.35442642,0.54721383,0.38417819
S1834,0.57749249,0.27110445,0.56355482
S1835,0.82295379,0.00000000,0.88995988
S1836,0.60105131,0.61633783,0.49486823
S1837,0.86873785,0.15462199,0.90746695
S1838,0.60386706,0.42255606,0.65930565
S1839,0.44128025,0.49246858,0.51890786
S1840,0.42928795,0.73770034,0.45697266
S1841,0.55250144,0.36124818,0.49806367
S1842,0.59129659,0.49985474,0.42412402
S1843,0.36694130,0.54856543,0.56081771
S1844,0.72844142,0.48303805,0.59128576
S1845,0.72395989,0.36878368,0.75042038
S1846,0.44382322,0.48864357,0.49927244
S1847,0.53963105,0.44135025,0.57866282
S1848,0.57939666,0.42275026,0.59424956
S1849,0.30694376,0.76806888,0.63273593
S1850,0.63465815,0.48018724,0.36273858
S1851,0.59993450,0.14363070,0.68895724
S1852,0.90079108,0.37597416,0.62598060
S1853,0.82006545,0.52094527,0.64972308
S1854,0.42951732,0.65111875,0.33646049
S1855,0.52160680,0.60223139,0.55736864
S1856,0.50804624,0.41436304,0.32775570
S1857,0.68811810,0.27573804,0.74604162
S1858,0.67392048,0.27522529,0.49980905
S1859,0.80436379,0.55107654,0.53231169
S1860,0.62431690,0.49295419,0.46078658
S1861,0.81344114,0.27945431,0.70855512
S1862,0.74120231,0.46457573,0.52788658
S1863,0.66655522,0.76908671,0.26241411
S1864,0.63682974,0.30727261,0.55352370
S1865,0.52606050,0.38329250,0.65159013
S1866,0.57387913,0.68206165,0.53684511
S1867,0.71695951,0.56804729,0.54684369
S1868,0.38146143,0.58739372,0.42751495
S1869,0.71590696,0.48397980,0.78697617
S1870,0.52467745,0.37651244,0.41327699
S1871,0.64546585,0.66869344,0.50915123
S1872,0.63344852,0.49989545,0.25558728
S1873,0.45180556,0.76234370,0.37835285
S1874,0.38335873,0.58543598,0.39164795
S1875,0.60432852,0.70684605,0.35561995
S1876,0.67206959,0.29968773,0.54013092
S1877,0.63169829,0.41221568,0.68074239
S1878,0.62418194,0.69242360,0.56159909
S1879,0.54841503,0.59117724,0.74896537
S1880,0.61550348,0.51289838,0.57459875
S1881,0.44344523,0.39598853,0.79456597
S1882,0.36097800,0.27494060,0.36907418
S1883,0.88425243,0.24672170,0.32789535
S1884,0.34405205,0.46963335,0.47336772
S1885,0.51331194,0.30198772,0.64087326
S1886,0.33642378,0.70209980,0.22285879
S1887,0.76435938,0.40693171,0.57081076
S1888,0.29328654,0.58066717,0.58339871
S1889,0.60879167,0.76694798,0.66758769
S1890,0.61160228,0.47340136,0.39664571
S1891,0.82755796,0.52811058,0.62550437
S1892,0.59117607,0.27556276,0.53615577
S1893,0.72906925,0.49459669,0.54101436
S1894,0.71642764,0.68969163,0.63067728
S1895,0.79069830,0.65289632,0.45177456
S1896,0.47745601,0.56461959,0.49635052
S1897,0.87035922,0.34810102,0.71626103
S1898,0.85089290,0.78125323,0.62806987
S1899,0.73240158,0.48293544,0.29484612
S1900,0.62424525,0.32589519,0.68907797
S1901,0.73592229,0.56965927,0.53551156
S1902,0.69758227,0.33327639,0.58076912
S1903,0.77810970,0.34142851,0.81774404
S1904,0.35877265,0.46766530,0.54344854
S1905,0.58207107,0.74999226,0.57493580
S1906,0.74412594,0.17385091,0.43684810
S1907,0.82824428,0.55416442,0.32912728
S1908,0.67370871,0.01291978,0.72849657
S1909,0.92294622,0.68906432,0.61419112
S1910,0.88467630,0.09899793,1.00000000
S1911,0.57888795,0.36292985,0.44726108
S1912,0.54018483,0.63195137,0.52941900
S1913,0.50564669,0.51163592,0.44284953
S1914,0.34263204,0.83768471,0.33883491
S1915,0.59242349,0.43271689,0.48880618
S1916,0.55182350,0.55252349,0.33914742
S1917,0.55349675,0.59447929,0.67369058
S1918,0.68428557,0.67221425,0.77867562
S1919,0.47281541,0.68708472,0.77364601
S1920,0.74785173,0.42612231,0.32755993
S1921,0.58624598,0.38697059,0.50357524
S1922,0.42884258,0.50903297,0.55124116
S1923,0.74847448,0.32837743,0.99397439
S1924,0.69402317,0.38289548,0.55411221
S1925,0.24899123,0.46222422,0.65870874
S1926,0.79094542,0.42650921,0.64159003
S1927,0.81909771,0.34213376,0.38235289
S1928,0.61303246,0.33590458,0.66977417
S1929,0.71071330,0.50445946,0.74891935
S1930,0.67825750,0.36224152,0.69420761
S1931,0.38170575,0.34837642,0.35243705
S1932,0.73928489,0.25232936,0.27927554
S1933,0.76082334,0.04216419,0.59848736
S1934,0.86602831,0.48401350,0.72406302
S1935,0.67156930,0.59851705,0.46337879
S1936,0.86909985,0.39283555,0.70289894
S1937,0.63021621,0.22833632,0.58720134
S1938,0.74328591,0.57933410,0.34989694
S1939,0.42744735,0.54402942,0.17309923
S1940,0.43210000,0.51262068,0.44352184
S1941,0.48303899,0.29332144,0.88207155
S1942,0.54489477,0.57915340,0.15370634
S1943,0.95190556,0.32693705,0.55978085
S1944,0.78316134,0.30736883,0.61956978
S1945,0.30369558,0.56321038,0.29215882
S1946,0.63053137,0.27845798,0.74124719
S1947,0.66942648,0.32798000,0.81222741
S1948,0.41456813,0.63365408,0.61907837
S1949,0.47382895,0.83326327,0.46552341
