sample_id,bile_acids,scfa,tryptophan_metabolism
S1315,0.32417189,0.46291318,0.51726024
S1316,0.60057571,0.68207813,0.59703331
S1317,0.84192578,0.20037261,0.63490252
S1318,0.58464221,0.23397669,0.96778007
S1319,0.80886545,0.57356962,0.39174142
S1320,0.86098987,0.20546261,0.53825389
S1321,0.61112463,0.44680728,0.48080213
S1322,0.43170027,0.77274640,0.47469494
S1323,0.41137455,0.41072391,0.27380915
S1324,0.77905956,0.35573236,0.48367341
S1325,0.56221502,0.40524929,0.41880242
S1326,0.62459554,0.51914232,0.61273334
S1327,0.76156439,0.41027341,0.35927623
S1328,0.42985405,0.67939222,0.58145930
S1329,0.54558321,0.55205330,0.45087845
S1330,0.49689581,0.58519384,0.57089979
S1331,0.42635163,0.45851042,0.51597558
S1332,0.40674341,0.77330620,0.81325904
S1333,0.76512597,0.28287662,0.65719244
S1334,0.58401171,0.34673805,0.76665243
S1335,0.60893964,0.56537387,0.59083496
S1336,0.49103792,0.37228494,0.61930239
S1337,0.58937677,0.62954039,0.63150796
S1338,0.65537182,0.57211818,0.38303970
S1339,0.60961698,0.42530896,0.42346311
S1340,0.53795470,0.64580866,0.69850065
S1341,0.43956031,0.70352621,0.67750199
S1342,0.55812713,0.33688723,0.85695162
S1343,0.47427299,0.45963427,0.59151711
S1344,0.58190426,0.47466842,0.65039838
S1345,0.65413850,0.60911775,0.51145844
S1346,0.70826266,0.25086229,0.31264376
S1347,0.66654747,0.57407843,0.54592322
S1348,0.58121228,0.43205814,0.46815880
S1349,0.55111093,0.63525106,0.37481095
S1350,0.61847631,0.38580915,0.53599896
S1351,0.50177048,0.36804416,0.41656623
S1352,0.55418408,0.45498564,0.76857088
S1353,0.56514123,0.60925113,0.47101088
S1354,0.54865663,0.71198578,0.69694131
S1355,0.65383783,0.51428440,0.49278454
S1356,0.61772453,0.43505557,0.23343674
S1357,0.42762277,0.56513827,0.49035797
S1358,0.72052902,0.45272110,0.70439470
S1359,0.56658080,0.50464228,0.56490797
S1360,0.41179352,0.57794199,0.41111874
S1361,0.75186274,0.12471990,0.75058838
S1362,0.50998654,0.59369756,0.55326388
S1363,0.35428745,0.45267632,0.50530668
S1364,0.44019592,0.73234776,0.24660430
S1365,0.34345966,0.70031981,0.48970538
S1366,0.68044051,0.46571417,0.52537809
S1367,0.52990038,0.74626255,0.43451823
S1368,0.73859518,0.12459085,0.51771301
S1369,0.39037946,0.45710350,0.47558442
S1370,0.54226416,0.50259111,0.76416842
S1371,0.57794268,0.63090420,0.49303335
S1372,0.55021996,0.34814436,0.78297877
S1373,0.42156732,0.69422908,0.54661286
S1374,0.50039134,0.64570425,0.48385512
S1375,0.36335155,0.49252311,0.54021379
S1376,0.68170449,0.25638436,0.65289298
S1377,0.89196639,0.13100191,0.69611294
S1378,0.53175048,0.54956203,0.55926300
S1379,0.72196123,0.30172385,0.41031748
S1380,0.90650872,0.08192297,0.59217838
S1381,0.66965225,0.36487933,0.84568965
S1382,0.58460284,0.72320715,0.38748143
S1383,0.38655674,0.34303988,0.71630637
S1384,0.84501341,0.11530680,0.46483032
S1385,0.66466217,0.35210838,0.85124376
S1386,0.65962101,0.62675195,0.44074255
S1387,0.65528567,0.42339807,0.50305912
S1388,0.60128591,0.44955708,0.56705919
S1389,0.29552048,0.54544565,0.37792467
S1390,0.79302782,0.84661229,0.57993087
S1391,0.68691697,0.60932396,0.63946339
S1392,0.69586046,0.53188449,0.77720191
S1393,0.67190384,0.47165758,0.73982255
S1394,0.53235086,0.53913017,0.66116654
S1395,0.57502046,0.46149557,0.56009354
S1396,0.46033210,0.47763150,0.47871990
S1397,0.60409520,0.43479494,0.63028546
S1398,0.59926245,0.40230692,0.42917777
S1399,0.60606364,0.65741786,0.29117930
S1400,0.56508685,0.51089644,0.61444709
S1401,0.52276646,0.49097251,0.46630174
S1402,1.00000000,0.28893472,0.61869332
S1403,0.26870803,0.66772617,0.34224618
S1404,0.42896354,0.65051701,0.23773303
S1405,0.81008458,0.29585944,0.60226263
S1406,0.68431559,0.28656568,0.26545104
S1407,0.50855294,0.31254542,0.50186464
S1408,0.69771679,0.12022789,0.59501453
S1409,0.62636107,0.58732855,0.79467696
S1410,0.51528126,0.67975310,0.55883101
S1411,0.70072102,0.45033623,0.49316081
S1412,0.63079347,0.50360191,0.56623812
S1413,0.46610263,0.46185928,0.62995858
S1414,0.21163935,0.70342244,0.36603617
S1415,0.62307135,0.24297867,0.41829715
S1416,0.54218361,0.35150355,0.45198125
S1417,0.67616176,0.60403867,0.44756136
S1418,0.34337468,0.62181782,0.44344019
S1419,0.70153729,0.34019375,0.54222217
S1420,0.55698318,0.49370106,0.47931383
S1421,0.45559662,0.67424878,0.54886981
S1422,0.74132131,0.75566407,0.44762630
S1423,0.77725802,0.27044837,0.37786719
S1424,0.71968279,0.33711269,0.65181260
S1425,0.47403716,0.58063359,0.41804296
S1426,0.34834771,0.52168096,0.40539418
S1427,0.71389872,0.40099318,0.50413320
S1428,0.73750035,0.44829103,0.69154370
S1429,0.60060312,0.24606784,0.50712797
S1430,0.84264890,0.30357210,0.60609646
S1431,0.65383901,0.68990378,0.25494288
S1432,0.77224959,0.38395108,0.60227367
S1433,0.29813148,0.45783476,0.41995153
S1434,0.79531883,0.44092732,0.38083798
S1435,0.57403856,0.64516727,0.56772163
S1436,0.37899725,0.50011021,0.32122655
S1437,0.60287466,0.56814501,0.71291256
S1438,0.30519001,0.66063560,0.59829603
S1439,0.65062605,0.39514234,0.56938732
S1440,0.47916499,0.35291601,0.76341259
S1441,0.82346909,0.33421569,0.66706458
S1442,0.38223104,0.74075051,0.29214642
S1443,0.79339051,0.38533140,0.43452663
S1444,0.49370201,0.53473194,0.52633450
S1445,0.75586365,0.37645166,0.65113137
S1446,0.76217008,0.46070747,0.69894301
S1447,0.77885858,0.56261611,0.40342746
S1448,0.63592796,0.45152035,0.56792293
S1449,0.52204858,0.73428786,0.47707167
S1450,0.65120541,0.42215991,0.57626742
S1451,0.62727077,0.23803929,0.63878165
S1452,0.49694219,0.31087784,0.64671689
S1453,0.47368276,0.40742314,0.71895083
S1454,0.54077462,0.53999623,0.58376291
S1455,0.42221149,0.48685123,0.52065701
S1456,0.61364187,0.12463846,0.84650543
S1457,0.64554657,0.14805552,0.36534473
S1458,0.53888862,0.55332480,0.65513807
S1459,0.55180137,0.47101705,0.38588106
S1460,0.69856356,0.28529678,0.42383883
S1461,0.58219325,0.39464301,0.74597906
S1462,0.76489920,0.37538474,0.44435660
S1463,0.19638236,0.61245705,0.33864190
S1464,0.41018717,0.56461205,0.30045852
S1465,0.88904481,0.39638597,0.54589554
S1466,0.49228872,0.60438755,0.61592627
S1467,0.67472098,0.45012940,0.72699352
S1468,0.53522426,0.29782791,0.71009207
S1469,0.68169392,0.51630841,0.77180417
S1470,0.78850167,0.57405781,0.37128600
S1471,0.50720532,0.55642499,0.60209491
S1472,0.39057548,0.42526326,0.67845964
S1473,0.56372229,0.33720281,0.99518226
S1474,0.84677440,0.34877997,0.58267116
S1475,0.87641950,0.51070558,0.49435781
S1476,0.72203512,0.57830955,0.66403002
S1477,0.34252122,0.47096591,0.33696991
S1478,0.74069268,0.52053916,0.42789183
S1479,0.69008697,0.24906753,0.63593663
S1480,0.60142836,0.34654010,0.70115258
S1481,0.18685885,0.69584664,0.62604299
S1482,0.69428834,0.31559945,0.52171845
S1483,0.56819089,0.73631980,0.64944448
S1484,0.52180596,0.44622528,0.54902482
S1485,0.63668798,0.48055859,0.35186943
S1486,0.69103090,0.41701581,0.50752409
S1487,0.50158634,0.77339287,0.23687841
S1488,0.48180054,0.52554942,0.56477869
S1489,0.59165774,0.61193757,0.55890533
S1490,0.69559319,0.59910972,0.65069230
S1491,0.55418173,0.48534992,0.46941992
S1492,0.42159617,0.74379269,0.57173189
S1493,0.51063725,0.70835210,0.37671473
S1494,0.76577585,0.32636687,0.45396414
S1495,0.55991133,0.18236899,0.48290515
S1496,0.55892343,0.44685766,0.21544535
S1497,0.42161571,0.55927421,0.32845883
S1498,0.48279164,0.40871933,0.67250335
S1499,0.49418337,0.47576113,0.68802030
S1500,0.94543008,0.38735620,0.50081196
S1501,0.55934738,0.72410945,0.56451880
S1502,0.71832288,0.23457804,0.42553002
S1503,0.62861629,0.64987028,0.75446445
S1504,0.73139772,0.31004698,0.60071729
S1505,0.62880316,0.52646298,0.62714594
S1506,0.73435398,0.45832459,0.36444482
S1507,0.66599891,0.65261744,0.59192639
S1508,0.46878146,0.50025865,0.33439611
S1509,0.69544717,0.62142568,0.63759615
S1510,0.54189433,0.63317372,0.52102979
S1511,0.48385532,0.40453299,0.40126660
S1512,0.71754151,0.41452165,0.55721699
S1513,0.72663833,0.43060139,0.45127695
S1514,0.66146099,0.17511991,0.70229489
S1515,0.65229131,0.60652860,0.55268989
S1516,0.48170784,0.67592710,0.40502686
S1517,0.38108739,0.58976091,0.55349297
S1518,0.35256380,0.75862353,0.42318995
S1519,0.81276528,0.59302400,0.60804800
S1520,0.70413108,0.44186461,0.44117986
S1521,0.46527090,0.70064656,0.57167001
S1522,0.86340549,0.13544371,0.67078182
S1523,0.47893524,0.54101363,0.54357868
S1524,0.77494379,0.30888308,0.50220421
S1525,0.77328509,0.23130290,0.79243557
S1526,0.54847203,0.63973544,0.52078272
S1527,0.50406163,0.71327228,0.52514679
S1528,0.91727214,0.54319954,0.58910421
S1529,0.31141071,0.41065071,0.79619005
S1530,0.62152513,0.43558969,0.66808442
S1531,0.51902500,0.31346559,0.59459689
S1532,0.50879310,0.52750093,0.57780247
S1533,0.67368970,0.58298384,0.44470946
S1534,0.44574617,0.41232420,0.52782917
S1535,0.78125327,0.24241316,0.86838650
S1536,0.60353780,0.49102464,0.60637749
S1537,0.55473746,0.57418559,0.70281309
S1538,0.53713536,0.38360663,0.67817509
S1539,0.69418725,0.60138509,0.55789738
S1540,0.59103430,0.56373169,0.50748831
S1541,0.44568448,0.25629282,0.56953380
S1542,0.57337556,0.14586285,0.59103976
S1543,0.44941706,0.57251913,0.55665203
S1544,0.56533619,0.68881531,0.61193923
S1545,0.43163424,0.50631265,0.54126970
S1546,0.55660090,0.65396784,0.83908336
S1547,0.63082222,0.46452191,0.55388207
S1548,0.75134791,0.58226843,0.42869158
S1549,0.61916498,0.35052257,0.72114477
S1550,0.37438127,0.59846268,0.59593587
S1551,0.60959373,0.86918500,0.40680706
S1552,0.42279034,0.64454312,0.38509658
S1553,0.56119195,0.84871518,0.27091553
S1554,0.91352721,0.32597714,0.62177813
S1555,0.54438945,0.78690430,0.53818126
S1556,0.60474036,0.37060138,0.61005317
S1557,0.77986592,0.30437740,0.55203434
S1558,0.40881418,0.55337841,0.33506498
S1559,0.61178217,0.13468460,0.56215263
S1560,0.74758065,0.38167173,0.53604814
S1561,0.48999465,0.63969599,0.64700500
S1562,0.41359753,0.44076422,0.46559425
S1563,0.71921401,0.39162385,0.66294860
S1564,0.20518045,0.55653301,0.30590731
S1565,0.34519857,0.67999613,0.60311534
S1566,0.83503251,0.40922416,0.62068860
S1567,0.90089827,0.42900724,0.69964805
S1568,0.66112246,0.36736566,0.55093181
S1569,0.90914036,0.50891992,0.47638183
S1570,0.30845737,0.46911573,0.69714218
S1571,0.43186451,0.52172092,0.57082572
S1572,0.56024981,0.37160913,0.60995603
S1573,0.68256240,0.44636725,0.74964038
S1574,0.73551331,0.56282275,0.56403696
S1575,0.46319737,0.32213929,0.77210110
S1576,0.70130691,0.51728514,0.57917221
S1577,0.61988177,0.69150037,0.61198572
S1578,0.53394882,0.44438612,0.38714012
S1579,0.63637038,0.25809159,0.37154583
S1580,0.59739323,0.59766004,0.57369063
S1581,0.49460967,0.50750906,0.55570524
S1582,0.93325232,0.15793852,0.69939173
S1583,0.73705790,0.45739883,0.68382697
S1584,0.71586432,0.45487688,0.41756719
S1585,0.97312635,0.60540114,0.57914430
S1586,0.34801173,0.46286012,0.38756584
S1587,0.64722820,0.56175737,0.57929126
S1588,0.27292926,0.71917348,0.47740398
S1589,0.77455462,0.61753668,0.41425661
S1590,0.54099762,0.44846811,0.39017731
S1591,0.25925301,0.76517497,0.59494728
S1592,0.62721455,0.42341336,0.39275033
S1593,0.92477130,0.36115889,0.90904513
S1594,0.57760074,0.75385537,0.43525051
S1595,0.87393649,0.33496924,0.59200105
S1596,0.20760850,0.66563747,0.40502710
S1597,0.27417741,0.39656352,0.55745226
S1598,0.48967253,0.57377389,0.63969449
S1599,0.69290936,0.33181640,0.68457534
S1600,0.65834063,0.19155741,0.33097152
S1601,0.60463558,0.41796850,0.78666698
S1602,0.84997107,0.19653541,0.78296610
S1603,0.71334119,0.34691166,0.64749729
S1604,0.46706606,0.71488750,0.57157311
S1605,0.55260170,0.50557681,0.47557084
S1606,0.67011388,0.60272336,0.22451434
S1607,0.72817696,0.24905527,0.67306670
S1608,0.54903035,0.37866662,0.59338262
S1609,0.49583429,0.48645587,0.76752987
S1610,0.29043098,0.04716087,0.73240383
S1611,0.58131638,0.31857416,0.59524701
S1612,0.63599014,0.52343470,0.58535368
S1613,0.52532112,0.72136206,0.36921736
S1614,0.63699354,0.62951933,0.63009164
S1615,0.77602761,0.28559031,0.39669854
S1616,0.64621177,0.52939449,0.68036462
S1617,0.61744030,0.32791560,0.40656219
S1618,0.64001584,0.42892323,0.65754567
S1619,0.57940534,0.32958635,0.39389228
S1620,0.68796032,0.40669390,0.28999158
S1621,0.67035619,0.28951006,0.66385282
S1622,0.78410081,0.31422530,0.88407219
S1623,0.34558780,0.60628985,0.35772710
S1624,0.69612376,0.36047604,0.41580454
S1625,0.62460751,0.49454396,0.37248109
S1626,0.85455551,0.60751078,0.70420907
S1627,0.56635627,0.60451716,0.43633561
S1628,0.78324543,0.30756518,0.69540212
S1629,0.49579347,0.52160468,0.56450719
S1630,0.50766040,0.46507597,0.80712204
S1631,0.60509614,0.46484707,0.27111484
S1632,0.73308051,0.36338910,0.72371256
S1633,0.71719796,0.25047993,0.61983813
S1634,0.57461193,0.51023560,0.27948773
S1635,0.44463718,0.50752807,0.53552542
S1636,0.77145371,0.34212463,0.63292561
S1637,0.38964723,0.33805103,0.46894643
S1638,0.57241373,0.52192800,0.57990689
S1639,0.46663477,0.43163834,0.48755213
S1640,0.60603159,0.57009888,0.51630287
S1641,0.49149695,0.60255460,0.44143850
S1642,0.79908179,0.43610950,0.48380778
S1643,0.46733265,0.38489569,0.89813515
S1644,0.51574325,0.77654840,0.48228270
S1645,0.49032744,0.62151024,0.56906853
S1646,0.68310620,0.37403127,0.63521835
S1647,0.65870352,0.40288163,0.65732500
S1648,0.57160823,0.75395988,0.25694041
S1649,0.67548994,0.36096868,0.70441742
S1650,0.70415819,0.51298971,0.51091967
S1651,0.59526876,0.68390451,0.51125445
S1652,0.54847312,0.13475173,0.26995082
S1653,0.60733261,0.52484791,0.60850859
S1654,0.83165618,0.40301157,0.49355663
S1655,0.79597010,0.59596720,0.53938488
S1656,0.44943664,0.45861306,0.69793118
S1657,0.68292324,0.11463731,0.53724968
S1658,0.46245406,0.41433177,0.65043491
S1659,0.57516029,0.57140812,0.55370619
S1660,0.54922828,0.78207193,0.57392902
S1661,0.66591958,0.49864016,0.64659602
S1662,0.75452925,0.38262620,0.70159017
S1663,0.53585439,0.59617320,0.45226596
S1664,0.65089662,0.47717152,0.81031524
S1665,0.35074932,0.79583010,0.32242552
S1666,0.49048808,0.69081904,0.66026195
S1667,0.49155810,0.49849192,0.45740781
S1668,0.77329656,0.42603946,0.63022695
S1669,0.54960942,0.60147629,0.60525529
S1670,0.35641259,0.44187734,0.41899931
S1671,0.50096622,0.38327176,0.48865056
S1672,0.85631603,0.35589086,0.46145849
S1673,0.40029059,0.65141811,0.46321960
S1674,0.61386164,0.44869410,0.75527485
S1675,0.81837067,0.63862467,0.72681044
S1676,0.51685947,0.45599406,0.33446381
S1677,0.47698073,0.53054561,0.44466677
S1678,0.51462334,0.57978072,0.51909579
S1679,0.52096000,0.80363446,0.98211567
S1680,0.68585423,0.34405171,0.60334553
S1681,0.63272648,0.30825536,0.15757363
S1682,0.58677621,0.52952140,0.48826897
S1683,0.76108897,0.36424124,0.61240629
S1684,0.63117726,0.41587933,0.64124949
S1685,0.63006353,0.33853181,0.69689749
S1686,0.75977082,0.47214806,0.76155550
S1687,0.58640376,0.64291189,0.47651502
S1688,0.47342915,0.51265798,0.61513834
S1689,0.81912309,0.18477568,0.73249620
S1690,0.58210113,0.42992774,0.65180984
S1691,0.20482259,0.79883175,0.46375026
S1692,0.33326307,0.52619770,0.19360812
S1693,0.61186242,0.60295765,0.50805693
S1694,0.36134911,0.69787370,0.32645926
S1695,0.65287067,0.68334517,0.46975067
S1696,0.80105479,0.37142020,0.34099609
S1697,0.84224603,0.51220130,0.60244297
S1698,0.51705399,0.57556231,0.45419468
S1699,0.45688423,0.55782400,0.50745843
S1700,0.65586229,0.50362956,0.60449191
S1701,0.26576511,0.37309643,0.57286911
S1702,0.81160002,0.53891442,0.55974855
S1703,0.76145735,0.56519887,0.53667123
S1704,0.65711040,0.34765379,0.61271208
S1705,0.63074370,0.32717392,0.67892751
S1706,0.86031013,0.56585305,0.45897677
S1707,0.33288892,0.59353114,0.54191579
S1708,0.34400396,0.57049605,0.70335816
S1709,0.61650211,0.48242307,0.61831524
S1710,0.56180800,0.68544620,0.17031684
S1711,0.66673604,0.67993698,0.69750908
S1712,0.44974473,0.52950015,0.63224260
S1713,0.44235145,0.56503548,0.43848781
S1714,0.48579162,0.66175497,0.40369178
S1715,0.34567056,0.29881962,0.67491082
S1716,0.61520723,0.51843135,0.35186239
S1717,0.77275131,0.27274791,0.69216053
S1718,0.35264409,0.69430424,0.60211646
S1719,0.78623271,0.82912633,0.65554507
S1720,0.43796661,0.54981920,0.47700158
S1721,0.32699810,0.67131287,0.38301846
S1722,0.62266246,0.51287550,0.50586602
S1723,0.39008233,0.60958555,0.40759367
S1724,0.42700358,0.47779432,0.55796882
S1725,0.75163878,0.51622281,0.63269975
S1726,0.73925387,0.60758066,0.64221154
S1727,0.59531638,0.54929245,0.54497603
S1728,0.57402498,0.45561248,0.54682448
S1729,0.47129921,0.39696663,0.53761227
S1730,0.69791693,0.57456611,0.63246656
S1731,0.45788007,0.78716631,0.66801185
S1732,0.37546365,0.62011812,0.56931112
S1733,0.50838241,0.56274710,0.45137925
S1734,0.65722776,0.38593632,0.66139229
S1735,0.51695860,0.60290884,0.51072453
S1736,0.69264198,0.54599691,0.69778579
S1737,0.85692556,0.51201319,0.34949664
S1738,0.82339946,0.70075032,0.58746829
S1739,0.56860945,0.30122395,0.09310615
S1740,0.64539130,0.33623707,0.72101848
S1741,0.90038298,0.45009678,0.96924321
S1742,0.68319669,0.45289937,0.46256581
S1743,0.44359627,0.45582625,0.53113902
S1744,0.25845100,0.42319651,0.25762411
S1745,0.43483277,0.54142114,0.38106550
S1746,0.59384175,0.31646048,0.65068281
S1747,0.45613860,0.41940870,0.32414190
S1748,0.76510233,0.60457614,0.21562583
S1749,0.55989475,0.49020054,0.59320536
S1750,0.57087088,0.42078033,0.72812185
S1751,0.53345604,0.36749470,0.73170837
S1752,0.66393311,0.34274203,0.29829361
S1753,0.68525147,0.57347937,0.37157022
S1754,0.46614844,0.32121774,0.35337498
S1755,0.57464729,0.50760590,0.42930866
S1756,0.32640363,0.55366198,0.50772628
S1757,0.48137637,0.79710455,0.50347934
S1758,0.70272358,0.26153020,0.59876571
S1759,0.86037144,0.61682460,0.60773091
S1760,0.76119396,0.38884749,0.37669478
S1761,0.56093333,0.49834059,0.94973334
S1762,0.59451657,0.42350420,0.40593511
S1763,0.59629364,0.46655851,0.59595612
S1764,0.43003842,0.29391041,0.66319017
S1765,0.70624889,0.50089278,0.48958694
S1766,0.57503389,0.70499949,0.49632307
S1767,0.54114650,0.56550247,0.24481556
S1768,0.49336953,0.44744652,0.63421957
S1769,0.67243393,0.49280596,0.73652601
S1770,0.56164130,0.61521408,0.41932980
S1771,0.56726873,0.68620901,0.45629322
S1772,0.61096864,0.44123605,0.26308894
S1773,0.71570451,0.22951126,0.35037890
S1774,0.84905173,0.34566446,0.71702622
S1775,0.56925566,0.43152438,0.61292354
S1776,0.29783600,0.79225068,0.70271411
S1777,0.48454321,0.31877470,0.60294115
S1778,0.52738287,0.54004117,0.59390907
S1779,0.74933120,0.47201098,0.85116231
S1780,0.78949799,0.37352015,0.75514263
S1781,0.29841463,0.56091792,0.39723745
S1782,0.38017688,0.91378785,0.45112905
S1783,0.53963772,0.61576445,0.56645558
S1784,0.62565095,0.80077062,0.46434127
S1785,0.39426257,0.42731698,0.24608299
S1786,0.71087006,0.23345784,0.66052607
S1787,0.43561941,0.33257489,0.41290923
S1788,0.26367587,0.65886057,0.33662784
S1789,0.50900875,0.44402603,0.53757136
S1790,0.52126704,0.47316145,0.43705291
S1791,0.12172190,0.82974955,0.40642768
S1792,0.79004181,0.25550033,0.59884730
S1793,0.60930844,0.25557813,0.75776440
S1794,0.66897749,0.27606603,0.65887611
S1795,0.51588139,0.52269609,0.18219161
S1796,0.48566694,0.50141138,0.51134072
S1797,0.44313780,0.48970041,0.15888502
S1798,0.71333228,0.39414035,0.52651880
S1799,0.70906994,0.38191136,0.50169282
S1800,0.68121433,0.40105366,0.57944239
S1801,0.46089884,0.72726440,0.39258773
S1802,0.70319650,0.52146211,0.74252389
S1803,0.57924548,0.40943143,0.59515796
S1804,0.73327820,0.47651019,0.63207774
S1805,0.30090768,0.52642509,0.68857785
S1806,0.89590239,0.31529963,0.59490951
S1807,0.36979163,0.53345360,0.51315172
S1808,0.73118256,0.45734012,0.82740571
S1809,0.40862805,0.64411825,0.38814334
S1810,0.58950434,0.43334119,0.61263240
S1811,0.44216227,0.06862747,0.61664391
S1812,0.40654493,0.44584492,0.43155273
S1813,0.68342573,0.27164716,0.59786192
S1814,0.42491959,0.81274433,0.45838209
S1815,0.63234583,0.24220515,0.59539575
S1816,0.69106177,0.44899527,0.61442583
S1817,0.63826047,0.52736588,0.49796748
S1818,0.46250638,0.43589170,0.11165377
S1819,0.59711063,0.34441278,0.74713565
S1820,0.84810487,0.23703616,0.52735956
S1821,0.57072940,0.37620417,0.70400687
S1822,0.59691966,0.44204917,0.71318202
S1823,0.68175257,0.45585614,0.58552248
S1824,0.57048767,0.39161821,0.46435289
S1825,0.45642936,0.45556559,0.31786784
S1826,0.45535831,0.59904811,0.57245036
S1827,0.61137148,0.48958433,0.60280362
S1828,0.66687699,0.35060769,0.60025804
S1829,0.43376331,0.63135184,0.35995441
S1830,0.77276981,0.36368336,0.41302978
S1831,0.66561808,0.50015197,0.68791738
S1832,0.70211724,0.49894020,0.67752969
S1833,0.54313297,0.65038427,0.73778719
S1834,0.36814662,0.47862933,0.55286715
S1835,0.60521323,0.74494280,0.45302368
S1836,0.54825166,0.16055014,0.60371472
S1837,0.35477716,0.50707690,0.42681207
S1838,0.67423870,0.62929832,0.73685418
S1839,0.88062891,0.46668826,0.69100685
S1840,0.59450203,0.38143819,0.73404868
S1841,0.54047490,0.40060156,0.72839097
S1842,0.55865519,0.56815215,0.70962323
S1843,0.63593453,0.59617408,0.70584274
S1844,0.45786084,0.47586446,0.49175318
S1845,0.55309147,0.23128461,0.78831877
S1846,0.95922948,0.42212581,0.45249061
S1847,0.79914736,0.36254696,0.75296871
S1848,0.56337882,0.79053311,0.40372747
S1849,0.72240439,0.21823025,0.55424947
S1850,0.58100382,0.66210409,0.48608484
S1851,0.56224408,0.25114782,0.66506514
S1852,0.82256407,0.45450286,0.68838647
S1853,0.60340883,0.34884618,0.67346919
S1854,0.51865306,0.61574695,0.67310476
S1855,0.79245305,0.41275955,0.63150785
S1856,0.42357409,0.44890516,0.47652891
S1857,0.86426548,0.24589553,0.83005572
S1858,0.59743767,0.55730348,0.48163053
S1859,0.65543304,0.26202983,0.81526879
S1860,0.42548671,0.41909173,0.39633815
S1861,0.46810541,0.82885196,0.42543011
S1862,0.64367694,0.53114383,0.54507894
S1863,0.66118899,0.63935298,0.52944280
S1864,0.55302290,0.63058533,0.65714046
S1865,0.62171827,0.22189170,0.34985949
S1866,0.46533413,0.37384671,0.39089745
S1867,0.34771610,0.26194975,0.48205740
S1868,0.51377393,0.67814165,0.51431090
S1869,0.59680973,0.49551848,0.64390419
S1870,0.86817375,0.47931372,0.82755960
S1871,0.60583914,0.60142187,0.58367266
S1872,0.82539629,0.56494413,0.56564218
S1873,0.49710006,0.58905444,0.43228283
S1874,0.64178749,0.46884573,0.60226500
S1875,0.35428049,0.63085561,0.56908652
S1876,0.52370077,0.46585127,0.48272924
S1877,0.49499628,0.44215854,0.77398764
S1878,0.76419158,0.30168811,0.40044686
S1879,0.35351700,0.79829801,0.62546389
S1880,0.76583083,0.56001004,0.56418589
S1881,0.42029439,0.50967391,0.75004779
S1882,0.48887565,0.36932106,0.60988382
S1883,0.44027560,0.49108194,0.44225364
S1884,0.48445291,0.48212298,0.63640519
S1885,0.69032211,0.72688538,0.42927482
S1886,0.66467331,0.45464185,0.19154152
S1887,0.54414532,0.40862923,0.55902279
S1888,0.29832199,0.29469205,0.36792556
S1889,0.30478206,0.64921813,0.40590153
S1890,0.63244595,0.26099248,0.65989549
S1891,0.40398470,0.48742458,0.73573178
S1892,0.44597430,0.66527499,0.24067739
S1893,0.61722489,0.49253919,0.53566687
S1894,0.65690369,0.56483877,0.48817399
S1895,0.61393333,0.67121062,0.61281124
S1896,0.64186834,0.54323254,0.57974368
S1897,0.65535575,0.55587033,0.38528214
S1898,0.51102773,0.40180143,0.63269575
S1899,0.44553725,0.53491249,0.51997426
S1900,0.52177189,0.31009435,0.58749700
S1901,0.54639393,0.53767029,0.52198914
S1902,0.54703100,0.31207762,0.64395453
S1903,0.66853091,0.53905580,0.53990500
S1904,0.69910573,0.48030103,0.57743800
S1905,0.62939744,0.33153456,0.70314223
S1906,0.50995236,0.21068372,0.73697162
S1907,0.70886955,0.46982577,0.60246170
S1908,0.43800322,0.50402159,0.28957797
S1909,0.46137189,0.52844266,0.52330692
S1910,0.67148657,0.49932677,0.83060620
S1911,0.68792155,0.28273637,0.71498662
S1912,0.57654089,0.23168197,0.55096250
S1913,0.57733750,0.56922889,0.39303635
S1914,0.61154875,0.62699115,0.64992773
S1915,0.63233674,0.27692182,0.42033409
S1916,0.46533774,0.18296112,0.47765770
S1917,0.62491060,0.37052770,0.55734569
S1918,0.63431857,0.33527595,0.41452423
S1919,0.62051764,0.52532181,0.65549330
S1920,0.64130266,0.37824325,0.37358074
S1921,0.87555558,0.17987685,0.67586587
S1922,0.91696857,0.42202238,0.55235802
S1923,0.66083477,0.44873684,0.51866259
S1924,0.37726627,0.83846517,0.63448361
S1925,0.75366826,0.25181087,0.77294383
S1926,0.62701404,0.69284679,0.39224217
S1927,0.27074267,0.52974733,0.40412693
S1928,0.79711042,0.70250754,0.67416464
S1929,0.86426926,0.39595111,0.80135929
S1930,0.48091126,0.91123243,0.56861244
S1931,0.46645853,0.87926251,0.47102137
S1932,0.66121652,0.57024799,0.70488753
S1933,0.29455084,0.46412279,0.50167829
S1934,0.56488196,0.47043158,0.67387631
S1935,0.72087662,0.36773301,0.68805781
S1936,0.68485462,0.74011538,0.44133032
S1937,0.58945254,0.41936026,0.39109660
S1938,0.46664136,0.52439864,0.45052857
S1939,0.48391915,0.51874283,0.55609317
S1940,0.56096716,0.64557581,0.71141671
S1941,0.61886778,0.31021895,0.91572988
S1942,0.62000207,0.29820000,0.34280058
S1943,0.64623758,0.56121264,0.31794381
S1944,0.23268958,0.50524929,0.39200522
S1945,0.50977315,0.63036838,0.52132768
S1946,0.58090211,0.56143316,0.69302058
S1947,0.61547385,0.63283075,0.55612398
S1948,0.97424799,0.57885573,0.70274244
S1949,0.40953182,0.47003474,0.15635259
