sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S1923,Porphyromonas,0.0099348794,0.0002110056,0.0067981460,0.2945306305
S1923,Prevotella,0.2150770484,0.1521678400,0.1893817379,0.9723000000
S1923,Streptococcus,0.0865208280,0.0015070619,0.0455882740,0.2586578631
S1923,Lactobacillus,0.0000019721,0.0000325320,0.0000168793,0.3421919435
S1924,Fusobacterium,0.0197483249,0.0056127513,0.0150364670,0.4105395226
S1924,Porphyromonas,0.0107318922,0.0009059332,0.0075622280,0.2993068222
S1924,Prevotella,0.0735227610,0.0004155157,0.0436620552,0.2726909079
S1924,Streptococcus,0.3541846198,0.0064769640,0.1867698226,0.6931658329
S1924,Lactobacillus,0.0002293473,0.0000345924,0.0001343449,0.4711865065
S1925,Fusobacterium,0.0769393144,0.0000090335,0.0512958874,0.7819137943
S1925,Porphyromonas,0.1062451898,0.0000025426,0.0719733681,0.6459105670
S1925,Prevotella,0.1319273664,0.0007085199,0.0783309361,0.5068407515
S1925,Streptococcus,0.0830988787,0.0031043522,0.0445829956,0.2495753949
S1925,Lactobacillus,0.0000039849,0.0000451347,0.0000240580,0.3492492017
S1926,Fusobacterium,0.0262364808,0.0000939788,0.0175223134,0.4543374620
S1926,Porphyromonas,0.0387628400,0.0000849636,0.0262861057,0.4354895237
S1926,Prevotella,0.1347315374,0.0008229509,0.0800364809,0.5082319723
S1926,Streptococcus,0.3323214098,0.0114049383,0.1778060717,0.6637368591
S1926,Lactobacillus,0.0000332622,0.0000748614,0.0000535545,0.3799427147
S1927,Fusobacterium,0.0172323601,0.0011234759,0.0118627320,0.3964623241
S1927,Porphyromonas,0.0020066158,0.0000814442,0.0013855927,0.1713326203
S1927,Prevotella,0.2851350332,0.0000277336,0.1686827559,0.8316348496
S1927,Streptococcus,0.2182981820,0.0005932653,0.1134772962,0.5255054062
S1927,Lactobacillus,0.0020458692,0.0000702205,0.0010821381,0.6824952672
S1928,Fusobacterium,0.0267373836,0.0000328937,0.0178358870,0.4555468241
S1928,Porphyromonas,0.0478571742,0.0000575113,0.0324379281,0.4495832610
S1928,Prevotella,0.1122178681,0.0002386425,0.0664798745,0.4492060449
S1928,Streptococcus,0.3722893669,0.0902131798,0.2364749064,0.7899364126
S1928,Lactobacillus,0.0001484659,0.0005079283,0.0003238134,0.6133367290
S1929,Fusobacterium,0.0429224827,0.0000001841,0.0286150498,0.5787338934
S1929,Porphyromonas,0.0695763920,0.0000089558,0.0471352835,0.5197123257
S1929,Prevotella,0.1111849692,0.0009074900,0.0661420552,0.4484239765
S1929,Streptococcus,0.3335604151,0.0003767566,0.1731386536,0.6549216838
S1929,Lactobacillus,0.0000071486,0.0000158964,0.0000114158,0.3368207652
S1930,Fusobacterium,0.0378373691,0.0000037266,0.0252261550,0.5469765701
S1930,Porphyromonas,0.0473766470,0.0000526950,0.0321108560,0.4486329448
S1930,Prevotella,0.0564430660,0.0007898394,0.0337114664,0.2195480706
S1930,Streptococcus,0.3670867579,0.0003395990,0.1905047925,0.7035113813
S1930,Lactobacillus,0.0000161132,0.0000105000,0.0000133750,0.3387468626
S1931,Fusobacterium,0.0147343752,0.0052045494,0.0115577666,0.3850096815
S1931,Porphyromonas,0.0097194936,0.0014103262,0.0070391171,0.2960369140
S1931,Prevotella,0.0355912800,0.0007761342,0.0213710092,0.1382121028
S1931,Streptococcus,0.4349766136,0.0018688683,0.2264432548,0.7810802830
S1931,Lactobacillus,0.0004244465,0.0001126283,0.0002723400,0.5561937647
S1932,Fusobacterium,0.0324629331,0.0024061674,0.0224440112,0.4784519755
S1932,Porphyromonas,0.0508539143,0.0002101982,0.0345172316,0.4556247305
S1932,Prevotella,0.0936879407,0.0935399811,0.0936275065,0.5538371993
S1932,Streptococcus,0.1351824828,0.0037844240,0.0719167508,0.3938979761
S1932,Lactobacillus,0.0000001720,0.0000007624,0.0000004600,0.3155019817
S1933,Fusobacterium,0.0381526963,0.0000042083,0.0254365337,0.5480477399
S1933,Porphyromonas,0.0199639216,0.0000881375,0.0135523784,0.3671006066
S1933,Prevotella,0.1059727321,0.0000075610,0.0626911833,0.4404350394
S1933,Streptococcus,0.3095822845,0.0000739577,0.1605597568,0.6190352412
S1933,Lactobacillus,0.0002770233,0.0000036745,0.0001436824,0.4807761027
S1934,Fusobacterium,0.0210858898,0.0000183079,0.0140633625,0.4066134806
S1934,Porphyromonas,0.0084117106,0.0000570269,0.0057166514,0.2877703284
S1934,Prevotella,0.2615068009,0.0009415851,0.1550787550,0.8134395143
S1934,Streptococcus,0.2834679669,0.0005636133,0.1472547596,0.5921538807
S1934,Lactobacillus,0.0000652749,0.0000820037,0.0000734353,0.3906600062
S1935,Fusobacterium,0.0441050633,0.0001087178,0.0294396148,0.5893819132
S1935,Porphyromonas,0.0654465821,0.0001524317,0.0443839530,0.5136680675
S1935,Prevotella,0.1360280553,0.0010228232,0.0808850732,0.5089241729
S1935,Streptococcus,0.2543706146,0.0005617482,0.1321663456,0.5566839155
S1935,Lactobacillus,0.0000101881,0.0000040368,0.0000071875,0.3304175466
S1936,Fusobacterium,0.0315852765,0.0000038571,0.0210581367,0.4679741057
S1936,Porphyromonas,0.0146525193,0.0000032606,0.0099269520,0.3382043113
S1936,Prevotella,0.3399127355,0.0043977782,0.2028714149,0.9723000000
S1936,Streptococcus,0.1066807381,0.0122075395,0.0611936425,0.3689323106
S1936,Lactobacillus,0.0000067835,0.0003998692,0.0001985327,0.5136493302
S1937,Fusobacterium,0.0850912080,0.0002845261,0.0568223140,0.8311101585
S1937,Porphyromonas,0.0752536558,0.0012962555,0.0513964299,0.5369409724
S1937,Prevotella,0.1007557843,0.0118328469,0.0644351479,0.4444724027
S1937,Streptococcus,0.1693135438,0.0000207395,0.0878021936,0.4312688494
S1937,Lactobacillus,0.0000017165,0.0000000488,0.0000009030,0.3164841969
S1938,Fusobacterium,0.0242125274,0.0009492845,0.0164581131,0.4355272502
S1938,Porphyromonas,0.0140793151,0.0000403897,0.0095506295,0.3318330506
S1938,Prevotella,0.2070860737,0.0017616137,0.1232211534,0.7269024134
S1938,Streptococcus,0.2331233291,0.2559727417,0.2441248981,0.7966899682
S1938,Lactobacillus,0.0000372027,0.0001277480,0.0000813712,0.3949884104
S1939,Fusobacterium,0.0353822024,0.0001812570,0.0236485540,0.5044231894
S1939,Porphyromonas,0.0127218371,0.0002157474,0.0086876146,0.3166574618
S1939,Prevotella,0.0530465726,0.0003958010,0.0315413279,0.1918956278
S1939,Streptococcus,0.2930179293,0.0005577566,0.1522037721,0.6017369814
S1939,Lactobacillus,0.0000271096,0.0000010227,0.0000143843,0.3397390563
S1940,Fusobacterium,0.0189472286,0.0003353432,0.0127432668,0.4012874839
S1940,Porphyromonas,0.0136633530,0.0000419329,0.0092693465,0.3269554872
S1940,Prevotella,0.1629468644,0.2893792600,0.2145882654,0.9723000000
S1940,Streptococcus,0.1083368030,0.0023976911,0.0573290825,0.3564497367
S1940,Lactobacillus,0.0000005573,0.0000378522,0.0000187499,0.3440309193
S1941,Fusobacterium,0.0338539596,0.0002459532,0.0226512908,0.4800756038
S1941,Porphyromonas,0.1043367409,0.0003730376,0.0708000624,0.6441793458
S1941,Prevotella,0.0489182824,0.0033014947,0.0302860733,0.1801744467
S1941,Streptococcus,0.3406113173,0.0132142565,0.1829756955,0.6820261327
S1941,Lactobacillus,0.0000171761,0.0000548040,0.0000355312,0.3705019246
S1942,Fusobacterium,0.0302420383,0.0000023181,0.0201621316,0.4645184740
S1942,Porphyromonas,0.0646160416,0.0000019178,0.0437727758,0.5123271092
S1942,Prevotella,0.2624552753,0.0000426044,0.1552726351,0.8136988287
S1942,Streptococcus,0.1532097800,0.0068584701,0.0827443345,0.4235156784
S1942,Lactobacillus,0.0000186285,0.0000542820,0.0000360204,0.3707582039
S1943,Fusobacterium,0.0264762047,0.0000034632,0.0176519575,0.4548374615
S1943,Porphyromonas,0.0018172851,0.0000070064,0.0012333242,0.1411997507
S1943,Prevotella,0.4055411325,0.0000451197,0.2399160005,0.9723000000
S1943,Streptococcus,0.0440470983,0.0000015177,0.0228399669,0.0861059524
S1943,Lactobacillus,0.0000032352,0.0000000146,0.0000016642,0.3181717959
S1944,Fusobacterium,0.0441940205,0.0001436578,0.0295105663,0.5902981454
S1944,Porphyromonas,0.0147289393,0.0001356820,0.0100214369,0.3387767816
S1944,Prevotella,0.1843598654,0.0011306379,0.1095197584,0.6824822978
S1944,Streptococcus,0.2787505978,0.0021126171,0.1455545330,0.5865090287
S1944,Lactobacillus,0.0000815867,0.0000605897,0.0000713443,0.3895195175
S1945,Fusobacterium,0.0454723412,0.0000896850,0.0303447892,0.6082834540
S1945,Porphyromonas,0.1002695276,0.0000655957,0.0679456786,0.6342273695
S1945,Prevotella,0.1255279401,0.0077648953,0.0774275415,0.5061038483
S1945,Streptococcus,0.2771647118,0.0757115394,0.1801687399,0.6695551986
S1945,Lactobacillus,0.0000092482,0.0002202996,0.0001122001,0.4610821309
S1946,Fusobacterium,0.0617782888,0.0000755097,0.0412106958,0.7150527217
S1946,Porphyromonas,0.1232392579,0.0000757183,0.0835090838,0.6893335085
S1946,Prevotella,0.1192686882,0.0073465902,0.0735540284,0.4853347084
S1946,Streptococcus,0.1950451477,0.0064567527,0.1042433279,0.5034348836
S1946,Lactobacillus,0.0000154449,0.0002520629,0.0001308683,0.4696002090
S1947,Fusobacterium,0.0330076324,0.0000008233,0.0220053627,0.4750160268
S1947,Porphyromonas,0.0226292550,0.0000155813,0.0153345216,0.3908205719
S1947,Prevotella,0.2195288043,0.0039520259,0.1314763173,0.7700593588
S1947,Streptococcus,0.2681869811,0.0000508656,0.1390844070,0.5642151523
S1947,Lactobacillus,0.0000026783,0.0000034795,0.0000030692,0.3212867637
S1948,Fusobacterium,0.0672225366,0.0001999258,0.0448816664,0.7447560497
S1948,Porphyromonas,0.0869958380,0.0003968058,0.0590606663,0.5800277770
S1948,Prevotella,0.0903443257,0.0022961549,0.0543809883,0.3472142777
S1948,Streptococcus,0.1877287894,0.0020243948,0.0983155624,0.4723602483
S1948,Lactobacillus,0.0000670626,0.0000931877,0.0000798065,0.3941350149
S1949,Fusobacterium,0.0274834862,0.0000894475,0.0183521399,0.4575378618
S1949,Porphyromonas,0.0367552744,0.0002516936,0.0249799258,0.4326134444
S1949,Prevotella,0.1109698224,0.0061563178,0.0681586726,0.4533855265
S1949,Streptococcus,0.3732114783,0.0195880595,0.2029483507,0.7196423244
S1949,Lactobacillus,0.0000197842,0.0001000928,0.0000589591,0.3827737172
S1950,Fusobacterium,0.0235526308,0.0038059046,0.0169703887,0.4522088485
S1950,Porphyromonas,0.0333930822,0.0011259729,0.0229843373,0.4142342324
S1950,Prevotella,0.0669594167,0.0293893722,0.0516139056,0.3127093702
S1950,Streptococcus,0.3571156871,0.0629845234,0.2154969786,0.7391310263
S1950,Lactobacillus,0.0000084191,0.0000366488,0.0000221897,0.3474125294
S1951,Fusobacterium,0.0537465974,0.0001338952,0.0358756967,0.6706381117
S1951,Porphyromonas,0.1320549697,0.0000979763,0.0894881976,0.7115243542
S1951,Prevotella,0.0484778830,0.0124315749,0.0337547431,0.2204035581
S1951,Streptococcus,0.2495515635,0.0453723905,0.1512430728,0.6003212721
S1951,Lactobacillus,0.0000025343,0.0000313168,0.0000165745,0.3418922957
S1952,Fusobacterium,0.0197458553,0.0000504611,0.0131807239,0.4030524279
S1952,Porphyromonas,0.0082175003,0.0001368737,0.0056108465,0.2871089542
S1952,Prevotella,0.0933140917,0.0000671700,0.0552273209,0.3514360929
S1952,Streptococcus,0.3840280702,0.0028165159,0.2004817663,0.7164510372
S1952,Lactobacillus,0.0004003233,0.0000883881,0.0002481598,0.5338276693
S1953,Fusobacterium,0.0645495989,0.0000565693,0.0430519224,0.7288814204
S1953,Porphyromonas,0.0561887917,0.0000980446,0.0380950023,0.4824629113
S1953,Prevotella,0.1753927312,0.0008789196,0.1041124420,0.6026169914
S1953,Streptococcus,0.2485938727,0.0095763992,0.1335113854,0.5579742276
S1953,Lactobacillus,0.0000635117,0.0001395724,0.0001006145,0.4557957306
S1954,Fusobacterium,0.0270085554,0.0000006233,0.0180059114,0.4562025587
S1954,Porphyromonas,0.0028214769,0.0000027430,0.0019122079,0.2025653724
S1954,Prevotella,0.3469300777,0.0000022629,0.2052271675,0.9723000000
S1954,Streptococcus,0.0638168183,0.0001049051,0.0331407119,0.1956778585
S1954,Lactobacillus,0.0000323841,0.0000004050,0.0000167845,0.3420987225
S1955,Fusobacterium,0.0234561533,0.0000028853,0.0156383973,0.4129680426
S1955,Porphyromonas,0.0179051326,0.0000068667,0.0121314984,0.3515613291
S1955,Prevotella,0.3220671911,0.0000315418,0.1905315034,0.9723000000
S1955,Streptococcus,0.1367687106,0.0094863496,0.0754846108,0.4000787002
S1955,Lactobacillus,0.0000344894,0.0000323940,0.0000334672,0.3694208279
S1956,Fusobacterium,0.0677379179,0.0000019195,0.0451592518,0.7472418262
S1956,Porphyromonas,0.1614367316,0.0000017036,0.1093609161,0.7752278735
S1956,Prevotella,0.0742686843,0.0000225050,0.0439427801,0.2943503210
S1956,Streptococcus,0.1006092617,0.1258761958,0.1127748226,0.5246603794
S1956,Lactobacillus,0.0000099810,0.0000153343,0.0000125923,0.3379774053
S1957,Fusobacterium,0.0228950908,0.0000499019,0.0152800278,0.4115221816
S1957,Porphyromonas,0.0293688401,0.0000948717,0.0199256245,0.4042065485
S1957,Prevotella,0.0642151873,0.0006811236,0.0382646542,0.2537390854
S1957,Streptococcus,0.4298201889,0.0022868499,0.2239708035,0.7788975568
S1957,Lactobacillus,0.0001135796,0.0002471963,0.0001787585,0.5058316422
S1958,Fusobacterium,0.0446082329,0.0000364809,0.0297509822,0.5953323526
S1958,Porphyromonas,0.0582638708,0.0003764629,0.0395905134,0.4889709454
S1958,Prevotella,0.0678281725,0.0081999050,0.0434729647,0.2720269568
S1958,Streptococcus,0.3597561917,0.0017738138,0.1873943060,0.6948955988
S1958,Lactobacillus,0.0000078917,0.0000074987,0.0000077000,0.3315537605
S1959,Fusobacterium,0.0314900380,0.0094318444,0.0241373068,0.5100964003
S1959,Porphyromonas,0.0152085843,0.0004777409,0.0104566993,0.3414139715
S1959,Prevotella,0.1795968285,0.0011900647,0.1067264602,0.6283806375
S1959,Streptococcus,0.2240152867,0.0034465166,0.1178155085,0.5313538251
S1959,Lactobacillus,0.0000411801,0.0000071864,0.0000245978,0.3497798916
S1960,Fusobacterium,0.0079768039,0.0011070029,0.0056868702,0.1815881980
S1960,Porphyromonas,0.0151794400,0.0001043705,0.0103165144,0.3405646117
S1960,Prevotella,0.0426901851,0.0024956722,0.0262727080,0.1556971262
S1960,Streptococcus,0.4634922673,0.1348992269,0.3052808034,0.8670775503
S1960,Lactobacillus,0.0001269486,0.0022236628,0.0011497360,0.6851124890
S1961,Fusobacterium,0.0310776936,0.0004594839,0.0208716237,0.4672547792
S1961,Porphyromonas,0.1645763285,0.0001016990,0.1115199964,0.7786934469
S1961,Prevotella,0.0237101835,0.0139933118,0.0197413204,0.1323987822
S1961,Streptococcus,0.2987759905,0.0051593773,0.1574050286,0.6096287797
S1961,Lactobacillus,0.0000166441,0.0003864272,0.0001970261,0.5130537271
S1962,Fusobacterium,0.0140207926,0.0000001129,0.0093472327,0.3251997886
S1962,Porphyromonas,0.4091119908,0.0000001797,0.2771404389,0.9765630952
S1962,Prevotella,0.0169955444,0.0014689555,0.0106536982,0.0999820031
S1962,Streptococcus,0.2002886720,0.0288103743,0.1177250472,0.5311840266
S1962,Lactobacillus,0.0000002475,0.0000468476,0.0000229793,0.3481887351
S1963,Fusobacterium,0.0549008986,0.0000453051,0.0366157008,0.6793462502
S1963,Porphyromonas,0.0284231015,0.0001174396,0.0192922429,0.4023598392
S1963,Prevotella,0.1261625529,0.0002462131,0.0747319352,0.4963080286
S1963,Streptococcus,0.2724422079,0.0005234390,0.1415183562,0.5689763611
S1963,Lactobacillus,0.0000636630,0.0000111282,0.0000380363,0.3718141231
S1964,Fusobacterium,0.0794108283,0.0000518228,0.0529578265,0.7950118559
S1964,Porphyromonas,0.0769746203,0.0000692819,0.0521664466,0.5387103201
S1964,Prevotella,0.0990764069,0.0024855535,0.0596238048,0.3971466605
S1964,Streptococcus,0.2635956720,0.0092913504,0.1411528505,0.5682613712
S1964,Lactobacillus,0.0000280650,0.0001149188,0.0000704327,0.3890223256
S1965,Fusobacterium,0.0227382889,0.0000001207,0.0151588995,0.4110334830
S1965,Porphyromonas,0.0351047921,0.0000006808,0.0237808852,0.4169003425
S1965,Prevotella,0.2045166669,0.0000863381,0.1210169551,0.7238377767
S1965,Streptococcus,0.3080723594,0.0001085230,0.1597934752,0.6167504173
S1965,Lactobacillus,0.0000278127,0.0000600805,0.0000435531,0.3747038732
S1966,Fusobacterium,0.0475697959,0.0017036206,0.0322810708,0.6234221941
S1966,Porphyromonas,0.0221188175,0.0000897646,0.0150126714,0.3882101225
S1966,Prevotella,0.2595780882,0.0004191240,0.1537244268,0.8116281018
S1966,Streptococcus,0.1055584153,0.0008164523,0.0551270998,0.3440658897
S1966,Lactobacillus,0.0000139720,0.0000021975,0.0000082283,0.3327251702
S1967,Fusobacterium,0.0291331834,0.0001203660,0.0194622443,0.4618192119
S1967,Porphyromonas,0.0084356428,0.0000344026,0.0057255654,0.2878260487
S1967,Prevotella,0.3408996043,0.0000529520,0.2016805492,0.9723000000
S1967,Streptococcus,0.1850944730,0.0007726054,0.0963469071,0.4679454982
S1967,Lactobacillus,0.0003825955,0.0000695075,0.0002298697,0.5263819787
S1968,Fusobacterium,0.0237895257,0.0000002499,0.0158597671,0.4138611707
S1968,Porphyromonas,0.0036522968,0.0000091590,0.0024770911,0.2513054131
S1968,Prevotella,0.0855203351,0.0000039954,0.0505911259,0.3102615857
S1968,Streptococcus,0.3221165309,0.0000002417,0.1670235028,0.6431884534
S1968,Lactobacillus,0.0000653525,0.0000000274,0.0000334866,0.3694309663
S1969,Fusobacterium,0.0454551185,0.0000743395,0.0303281922,0.6081536913
S1969,Porphyromonas,0.0884604239,0.0000221315,0.0599319425,0.5822728086
S1969,Prevotella,0.1427195607,0.0213339513,0.0931395230,0.5530158359
S1969,Streptococcus,0.1851416140,0.0301157344,0.1104995238,0.5219233537
S1969,Lactobacillus,0.0000012256,0.0000509518,0.0000254823,0.3506494512
S1970,Fusobacterium,0.0587304456,0.0000942155,0.0391850355,0.7025571540
S1970,Porphyromonas,0.1584606404,0.0000337486,0.1073551915,0.7720084537
S1970,Prevotella,0.1074561164,0.0029719675,0.0647794922,0.4452695765
S1970,Streptococcus,0.2123948155,0.0311126117,0.1251107914,0.5482913471
S1970,Lactobacillus,0.0000142286,0.0002933175,0.0001503695,0.4902289926
S1971,Fusobacterium,0.0491180967,0.0003068916,0.0328476950,0.6282557874
S1971,Porphyromonas,0.0713958977,0.0000233812,0.0483725053,0.5269112486
S1971,Prevotella,0.1622079128,0.0003619923,0.0961018326,0.5580019326
S1971,Streptococcus,0.2164599619,0.0143588710,0.1191520293,0.5338625122
S1971,Lactobacillus,0.0000790554,0.0002605335,0.0001675813,0.5014127512
S1972,Fusobacterium,0.0323609517,0.0021879940,0.0223032991,0.4773497730
S1972,Porphyromonas,0.1007246931,0.0003123942,0.0683336289,0.6367257270
S1972,Prevotella,0.0512249716,0.0021352493,0.0311742400,0.1884678738
S1972,Streptococcus,0.2831771062,0.0303719104,0.1614560860,0.6218112795
S1972,Lactobacillus,0.0000146456,0.0000361272,0.0000251245,0.3502976586
S1973,Fusobacterium,0.0733028330,0.0000829082,0.0488961914,0.7657077900
S1973,Porphyromonas,0.1802008182,0.0000394696,0.1220842541,0.8440728806
S1973,Prevotella,0.0963232566,0.0032810276,0.0583200926,0.3692405387
S1973,Streptococcus,0.1812364548,0.0504041979,0.1182431459,0.5321565124
S1973,Lactobacillus,0.0000075392,0.0001303086,0.0000674267,0.3873827772
S1974,Fusobacterium,0.0170754737,0.0000001338,0.0113836937,0.3784725643
S1974,Porphyromonas,0.2293633878,0.0000002568,0.1553752810,0.8830544129
S1974,Prevotella,0.0784679408,0.0004184926,0.0465885887,0.3006824467
S1974,Streptococcus,0.2033815707,0.0422439175,0.1257967747,0.5502933234
S1974,Lactobacillus,0.0000006158,0.0000236628,0.0000118583,0.3372557409
S1975,Fusobacterium,0.0439649520,0.0000336727,0.0293211922,0.5878526629
S1975,Porphyromonas,0.0159503825,0.0001493008,0.0108532593,0.3438166694
S1975,Prevotella,0.3323597419,0.0003118130,0.1967345315,0.9723000000
S1975,Streptococcus,0.0472320780,0.0000234359,0.0245019910,0.0994391814
S1975,Lactobacillus,0.0000018874,0.0000000441,0.0000009882,0.3166731204
S1976,Fusobacterium,0.0162293412,0.0000088372,0.0108225065,0.3465971087
S1976,Porphyromonas,0.0098558053,0.0000006154,0.0066767118,0.2937715592
S1976,Prevotella,0.3175019966,0.0000643330,0.1878443594,0.9723000000
S1976,Streptococcus,0.0391805995,0.0013330907,0.0209577249,0.0861059524
S1976,Lactobacillus,0.0000120257,0.0000718354,0.0000412012,0.3734719214
S1977,Fusobacterium,0.0291548572,0.0000062166,0.0194386437,0.4617281912
S1977,Porphyromonas,0.0972101991,0.0000090947,0.0658550041,0.6134599724
S1977,Prevotella,0.0492281927,0.0010927012,0.0295672173,0.1734619903
S1977,Streptococcus,0.3854303346,0.0031246169,0.2013572113,0.7175836951
S1977,Lactobacillus,0.0000297191,0.0004379735,0.0002288676,0.5259740405
S1978,Fusobacterium,0.0379602691,0.0000009625,0.0253071669,0.5473890528
S1978,Porphyromonas,0.0225088305,0.0000029991,0.0152488849,0.3905708867
S1978,Prevotella,0.3593657784,0.0000123738,0.2125876272,0.9723000000
S1978,Streptococcus,0.1223423402,0.0002701468,0.0635668397,0.3718627244
S1978,Lactobacillus,0.0000664424,0.0000220238,0.0000447748,0.3753438483
S1979,Fusobacterium,0.0069161249,0.0000000480,0.0046107660,0.1260135691
S1979,Porphyromonas,0.0015951324,0.0000009327,0.0010808744,0.1153532921
S1979,Prevotella,0.3882271913,0.0000013891,0.2296560890,0.9723000000
S1979,Streptococcus,0.0947061058,0.0000983290,0.0491542133,0.2955531314
S1979,Lactobacillus,0.0001040248,0.0000153942,0.0000607903,0.3837631583
S1980,Fusobacterium,0.0089958601,0.0000018075,0.0059978426,0.1882618194
S1980,Porphyromonas,0.2280479475,0.0000003694,0.1544842126,0.8820110323
S1980,Prevotella,0.0068380428,0.0022897973,0.0049803087,0.0797442543
S1980,Streptococcus,0.2256550737,0.6349728373,0.4227339969,0.9189619048
S1980,Lactobacillus,0.0000000886,0.0000102921,0.0000050659,0.3257137859
S1981,Fusobacterium,0.0280822890,0.0000017732,0.0187221171,0.4589647562
S1981,Porphyromonas,0.0375644860,0.0000074795,0.0254493226,0.4336470099
S1981,Prevotella,0.0880901154,0.0000858659,0.0521447177,0.3139797453
S1981,Streptococcus,0.4043124463,0.0105321937,0.2147145469,0.7377939996
S1981,Lactobacillus,0.0001663901,0.0007504851,0.0004513145,0.6218697700
S1982,Fusobacterium,0.0203093869,0.0001493330,0.0135893689,0.4047011282
S1982,Porphyromonas,0.0027379811,0.0004653747,0.0020048823,0.2080617517
S1982,Prevotella,0.2043211282,0.0166165175,0.1276530478,0.7332159005
S1982,Streptococcus,0.2541324564,0.0000189057,0.1317814875,0.5563147167
S1982,Lactobacillus,0.0000077430,0.0000006419,0.0000042791,0.3239692335
S1983,Fusobacterium,0.0889773409,0.0001378670,0.0593641829,0.8459300432
S1983,Porphyromonas,0.0890475096,0.0001593250,0.0603739017,0.5834116121
S1983,Prevotella,0.0896824818,0.0065100486,0.0557106429,0.3538470793
S1983,Streptococcus,0.0820377316,0.0000229181,0.0425491177,0.2344343574
S1983,Lactobacillus,0.0000011994,0.0000003101,0.0000007656,0.3161795187
S1984,Fusobacterium,0.0283335614,0.0000691864,0.0189121031,0.4596974770
S1984,Porphyromonas,0.0414627651,0.0000689945,0.0281099359,0.4395054181
S1984,Prevotella,0.0526152509,0.0002779677,0.0312380507,0.1890637188
S1984,Streptococcus,0.3861529339,0.0456993282,0.2222308275,0.7773614734
S1984,Lactobacillus,0.0001257969,0.0003999070,0.0002595091,0.5436119199
S1985,Fusobacterium,0.0422213086,0.0000767668,0.0281731280,0.5660791460
S1985,Porphyromonas,0.1921837802,0.0000191962,0.1301952047,0.8535702531
S1985,Prevotella,0.1066980137,0.0000473091,0.0631364583,0.4414658726
S1985,Streptococcus,0.0957271539,0.0043123920,0.0517126389,0.3280116471
S1985,Lactobacillus,0.0000023932,0.0000003674,0.0000014050,0.3175972030
S1986,Fusobacterium,0.0233000554,0.0000085461,0.0155362190,0.4125557985
S1986,Porphyromonas,0.0885670642,0.0000024964,0.0599978488,0.5824426305
S1986,Prevotella,0.0360225109,0.0024813112,0.0223225843,0.1416065001
S1986,Streptococcus,0.4277447097,0.1122821489,0.2758553285,0.8247021853
S1986,Lactobacillus,0.0000345857,0.0065971211,0.0032358225,0.7566860964
S1987,Fusobacterium,0.0739854159,0.0001763143,0.0493823820,0.7678688655
S1987,Porphyromonas,0.0463993258,0.0002299969,0.0315059939,0.4469832030
S1987,Prevotella,0.1998143868,0.0000230890,0.1182094905,0.7199343806
S1987,Streptococcus,0.1305651235,0.0000583069,0.0677285081,0.3770015349
S1987,Lactobacillus,0.0000520832,0.0000003483,0.0000268467,0.3519907695
S1988,Fusobacterium,0.0485452560,0.0000192396,0.0323699172,0.6241740175
S1988,Porphyromonas,0.0323111202,0.0000208988,0.0218949198,0.4105878641
S1988,Prevotella,0.2511788604,0.0295434623,0.1606517260,0.8208933564
S1988,Streptococcus,0.1671216379,0.0130864809,0.0929565623,0.4397814805
S1988,Lactobacillus,0.0000081467,0.0006087742,0.0003011357,0.5726074336
S1989,Fusobacterium,0.0167171881,0.0000271532,0.0111538432,0.3550324181
S1989,Porphyromonas,0.0259643147,0.0000051233,0.0175903820,0.3973978356
S1989,Prevotella,0.1968228708,0.0008713191,0.1167863215,0.7179556586
S1989,Streptococcus,0.2879679233,0.2952261573,0.2914626286,0.8463498406
S1989,Lactobacillus,0.0000238707,0.0007048231,0.0003560426,0.6154936742
S1990,Fusobacterium,0.0403560126,0.0000162960,0.0269094404,0.5555472315
S1990,Porphyromonas,0.2927575332,0.0000020504,0.1983202807,0.9765630952
S1990,Prevotella,0.0580878886,0.0013364459,0.0349077219,0.2419519331
S1990,Streptococcus,0.2023026740,0.6553048206,0.4204148187,0.9189619048
S1990,Lactobacillus,0.0000045826,0.0004343217,0.0002142114,0.5200077023
S1991,Fusobacterium,0.0723303372,0.0026752224,0.0491119656,0.7666668878
S1991,Porphyromonas,0.1871740188,0.0009923813,0.1271154260,0.8499640413
S1991,Prevotella,0.0518416947,0.1596048269,0.0958576220,0.5575908824
S1991,Streptococcus,0.1851441669,0.0092407085,0.1004499091,0.4822708110
S1991,Lactobacillus,0.0000013952,0.0000146789,0.0000078750,0.3319419116
S1992,Fusobacterium,0.0432541425,0.0000019611,0.0288367487,0.5815968014
S1992,Porphyromonas,0.0912966437,0.0000122520,0.0618500657,0.6029247939
S1992,Prevotella,0.1372583021,0.0042448977,0.0829288834,0.5105913184
S1992,Streptococcus,0.1185084930,0.0000877915,0.0614911182,0.3692996324
S1992,Lactobacillus,0.0000014638,0.0000058546,0.0000036057,0.3224762815
S1993,Fusobacterium,0.0527290634,0.0003202300,0.0352594523,0.6596029096
S1993,Porphyromonas,0.0170752018,0.0001376323,0.0116114697,0.3484105528
S1993,Prevotella,0.2738187456,0.0000263665,0.1619880555,0.8226806956
S1993,Streptococcus,0.1896373336,0.0000406752,0.0983500536,0.4724375957
S1993,Lactobacillus,0.0008766327,0.0000167771,0.0004571909,0.6222630508
