sample_id,node_name,src,dst,abundance,function_score,edge_weight
Z137,Porphyromonas,Porphyromonas,Prevotella,0.127,0.5442,0.5044
Z137,Prevotella,Prevotella,Streptococcus,0.1123,0.5308,0.4623
Z137,Streptococcus,Streptococcus,Lactobacillus,0.1135,0.5177,0.4755
Z137,Lactobacillus,Lactobacillus,Fusobacterium,0.0812,0.4661,0.4288
Z138,Fusobacterium,Fusobacterium,Porphyromonas,0.1127,0.5141,0.4185
Z138,Porphyromonas,Porphyromonas,Prevotella,0.0928,0.4655,0.3686
Z138,Prevotella,Prevotella,Streptococcus,0.0871,0.4851,0.3471
Z138,Streptococcus,Streptococcus,Lactobacillus,0.1473,0.4894,0.3161
Z138,Lactobacillus,Lactobacillus,Fusobacterium,0.1085,0.4831,0.3125
Z139,Fusobacterium,Fusobacterium,Porphyromonas,0.1031,0.4882,0.4072
Z139,Porphyromonas,Porphyromonas,Prevotella,0.0896,0.4836,0.4088
Z139,Prevotella,Prevotella,Streptococcus,0.0972,0.4879,0.3538
Z139,Streptococcus,Streptococcus,Lactobacillus,0.1392,0.5308,0.3606
Z139,Lactobacillus,Lactobacillus,Fusobacterium,0.1099,0.4925,0.3156
Z140,Fusobacterium,Fusobacterium,Porphyromonas,0.1077,0.4999,0.4246
Z140,Porphyromonas,Porphyromonas,Prevotella,0.1053,0.4894,0.4369
Z140,Prevotella,Prevotella,Streptococcus,0.071,0.504,0.3776
Z140,Streptococcus,Streptococcus,Lactobacillus,0.1128,0.5317,0.3628
Z140,Lactobacillus,Lactobacillus,Fusobacterium,0.1134,0.5121,0.347
Z141,Fusobacterium,Fusobacterium,Porphyromonas,0.1211,0.537,0.4691
Z141,Porphyromonas,Porphyromonas,Prevotella,0.1139,0.5363,0.475
Z141,Prevotella,Prevotella,Streptococcus,0.1026,0.488,0.4396
Z141,Streptococcus,Streptococcus,Lactobacillus,0.1253,0.5077,0.3924
Z141,Lactobacillus,Lactobacillus,Fusobacterium,0.1003,0.4664,0.3962
Z142,Fusobacterium,Fusobacterium,Porphyromonas,0.124,0.5273,0.448
Z142,Porphyromonas,Porphyromonas,Prevotella,0.1135,0.4963,0.4397
Z142,Prevotella,Prevotella,Streptococcus,0.0816,0.508,0.3825
Z142,Streptococcus,Streptococcus,Lactobacillus,0.1234,0.4911,0.362
Z142,Lactobacillus,Lactobacillus,Fusobacterium,0.1059,0.465,0.3989
Z143,Fusobacterium,Fusobacterium,Porphyromonas,0.1381,0.567,0.5024
Z143,Porphyromonas,Porphyromonas,Prevotella,0.1232,0.5591,0.5258
Z143,Prevotella,Prevotella,Streptococcus,0.107,0.5174,0.4566
Z143,Streptococcus,Streptococcus,Lactobacillus,0.1286,0.4879,0.4504
Z143,Lactobacillus,Lactobacillus,Fusobacterium,0.0824,0.4302,0.4645
Z144,Fusobacterium,Fusobacterium,Porphyromonas,0.1314,0.5715,0.4255
Z144,Porphyromonas,Porphyromonas,Prevotella,0.1202,0.5219,0.4315
Z144,Prevotella,Prevotella,Streptococcus,0.1124,0.5383,0.4274
Z144,Streptococcus,Streptococcus,Lactobacillus,0.1231,0.5249,0.3709
Z144,Lactobacillus,Lactobacillus,Fusobacterium,0.1129,0.4864,0.3536
Z145,Fusobacterium,Fusobacterium,Porphyromonas,0.1202,0.5286,0.4544
Z145,Porphyromonas,Porphyromonas,Prevotella,0.1146,0.5328,0.4465
Z145,Prevotella,Prevotella,Streptococcus,0.092,0.4884,0.3907
Z145,Streptococcus,Streptococcus,Lactobacillus,0.1221,0.5025,0.3922
Z145,Lactobacillus,Lactobacillus,Fusobacterium,0.1029,0.46,0.4259
Z146,Fusobacterium,Fusobacterium,Porphyromonas,0.103,0.5368,0.4152
Z146,Porphyromonas,Porphyromonas,Prevotella,0.106,0.4621,0.4304
Z146,Prevotella,Prevotella,Streptococcus,0.0937,0.4688,0.351
Z146,Streptococcus,Streptococcus,Lactobacillus,0.1435,0.5213,0.3682
Z146,Lactobacillus,Lactobacillus,Fusobacterium,0.1095,0.4716,0.3548
Z147,Fusobacterium,Fusobacterium,Porphyromonas,0.1825,0.6992,0.5726
Z147,Porphyromonas,Porphyromonas,Prevotella,0.1584,0.597,0.6118
Z147,Prevotella,Prevotella,Streptococcus,0.1099,0.5426,0.5273
Z147,Streptococcus,Streptococcus,Lactobacillus,0.1147,0.4863,0.5561
Z147,Lactobacillus,Lactobacillus,Fusobacterium,0.0809,0.4125,0.5244
Z148,Fusobacterium,Fusobacterium,Porphyromonas,0.1136,0.4914,0.4282
Z148,Porphyromonas,Porphyromonas,Prevotella,0.0965,0.5092,0.4057
Z148,Prevotella,Prevotella,Streptococcus,0.0887,0.4679,0.3363
Z148,Streptococcus,Streptococcus,Lactobacillus,0.1219,0.5066,0.3904
Z148,Lactobacillus,Lactobacillus,Fusobacterium,0.1014,0.4883,0.3508
Z149,Fusobacterium,Fusobacterium,Porphyromonas,0.146,0.6637,0.5826
Z149,Porphyromonas,Porphyromonas,Prevotella,0.1325,0.6036,0.5916
Z149,Prevotella,Prevotella,Streptococcus,0.1106,0.5352,0.5006
Z149,Streptococcus,Streptococcus,Lactobacillus,0.1099,0.4435,0.5195
Z149,Lactobacillus,Lactobacillus,Fusobacterium,0.0828,0.4183,0.5153
Z150,Fusobacterium,Fusobacterium,Porphyromonas,0.1029,0.5011,0.3958
Z150,Porphyromonas,Porphyromonas,Prevotella,0.1028,0.4279,0.3925
Z150,Prevotella,Prevotella,Streptococcus,0.076,0.5108,0.2988
Z150,Streptococcus,Streptococcus,Lactobacillus,0.1308,0.541,0.3368
Z150,Lactobacillus,Lactobacillus,Fusobacterium,0.1178,0.53,0.3317
Z151,Fusobacterium,Fusobacterium,Porphyromonas,0.1213,0.5583,0.3898
Z151,Porphyromonas,Porphyromonas,Prevotella,0.1051,0.4799,0.3955
Z151,Prevotella,Prevotella,Streptococcus,0.0837,0.5009,0.3396
Z151,Streptococcus,Streptococcus,Lactobacillus,0.1213,0.5295,0.3093
Z151,Lactobacillus,Lactobacillus,Fusobacterium,0.125,0.4806,0.3606
Z152,Fusobacterium,Fusobacterium,Porphyromonas,0.1464,0.6289,0.5403
Z152,Porphyromonas,Porphyromonas,Prevotella,0.1094,0.5713,0.493
Z152,Prevotella,Prevotella,Streptococcus,0.0901,0.4872,0.4833
Z152,Streptococcus,Streptococcus,Lactobacillus,0.1146,0.5199,0.4779
Z152,Lactobacillus,Lactobacillus,Fusobacterium,0.084,0.4193,0.4514
Z153,Fusobacterium,Fusobacterium,Porphyromonas,0.0775,0.4938,0.3144
Z153,Porphyromonas,Porphyromonas,Prevotella,0.0902,0.4285,0.3227
Z153,Prevotella,Prevotella,Streptococcus,0.088,0.5044,0.2829
Z153,Streptococcus,Streptococcus,Lactobacillus,0.1446,0.5056,0.307
Z153,Lactobacillus,Lactobacillus,Fusobacterium,0.1229,0.5027,0.2937
Z154,Fusobacterium,Fusobacterium,Porphyromonas,0.1026,0.4804,0.4131
Z154,Porphyromonas,Porphyromonas,Prevotella,0.0947,0.5052,0.4141
Z154,Prevotella,Prevotella,Streptococcus,0.0981,0.4737,0.355
Z154,Streptococcus,Streptococcus,Lactobacillus,0.1318,0.5537,0.3856
Z154,Lactobacillus,Lactobacillus,Fusobacterium,0.1081,0.4836,0.337
Z155,Fusobacterium,Fusobacterium,Porphyromonas,0.0967,0.5206,0.4053
Z155,Porphyromonas,Porphyromonas,Prevotella,0.1041,0.4669,0.3945
Z155,Prevotella,Prevotella,Streptococcus,0.0979,0.4855,0.3842
Z155,Streptococcus,Streptococcus,Lactobacillus,0.1309,0.525,0.337
Z155,Lactobacillus,Lactobacillus,Fusobacterium,0.1083,0.4661,0.3704
Z156,Fusobacterium,Fusobacterium,Porphyromonas,0.0983,0.5461,0.4162
Z156,Porphyromonas,Porphyromonas,Prevotella,0.1039,0.5062,0.4493
Z156,Prevotella,Prevotella,Streptococcus,0.0975,0.4855,0.3508
Z156,Streptococcus,Streptococcus,Lactobacillus,0.1297,0.4922,0.3724
Z156,Lactobacillus,Lactobacillus,Fusobacterium,0.1052,0.5254,0.3606
Z157,Fusobacterium,Fusobacterium,Porphyromonas,0.1196,0.5136,0.4497
Z157,Porphyromonas,Porphyromonas,Prevotella,0.1198,0.5058,0.4202
Z157,Prevotella,Prevotella,Streptococcus,0.0965,0.5226,0.3931
Z157,Streptococcus,Streptococcus,Lactobacillus,0.1347,0.4939,0.3918
Z157,Lactobacillus,Lactobacillus,Fusobacterium,0.0975,0.4519,0.3947
Z158,Fusobacterium,Fusobacterium,Porphyromonas,0.1171,0.5428,0.4431
Z158,Porphyromonas,Porphyromonas,Prevotella,0.1051,0.526,0.441
Z158,Prevotella,Prevotella,Streptococcus,0.104,0.4986,0.408
Z158,Streptococcus,Streptococcus,Lactobacillus,0.1161,0.5328,0.3559
Z158,Lactobacillus,Lactobacillus,Fusobacterium,0.1025,0.4929,0.3395
Z159,Fusobacterium,Fusobacterium,Porphyromonas,0.1292,0.575,0.4797
Z159,Porphyromonas,Porphyromonas,Prevotella,0.1046,0.5357,0.4384
Z159,Prevotella,Prevotella,Streptococcus,0.1013,0.5296,0.3692
Z159,Streptococcus,Streptococcus,Lactobacillus,0.125,0.5327,0.3743
Z159,Lactobacillus,Lactobacillus,Fusobacterium,0.0984,0.4657,0.4004
Z160,Fusobacterium,Fusobacterium,Porphyromonas,0.1353,0.6063,0.5207
Z160,Porphyromonas,Porphyromonas,Prevotella,0.1243,0.5465,0.4849
Z160,Prevotella,Prevotella,Streptococcus,0.0881,0.5323,0.4541
Z160,Streptococcus,Streptococcus,Lactobacillus,0.1164,0.4663,0.4671
Z160,Lactobacillus,Lactobacillus,Fusobacterium,0.0827,0.4423,0.4259
Z161,Fusobacterium,Fusobacterium,Porphyromonas,0.0902,0.4799,0.3372
Z161,Porphyromonas,Porphyromonas,Prevotella,0.081,0.4252,0.3447
Z161,Prevotella,Prevotella,Streptococcus,0.0767,0.475,0.2828
Z161,Streptococcus,Streptococcus,Lactobacillus,0.1508,0.5691,0.2476
Z161,Lactobacillus,Lactobacillus,Fusobacterium,0.1225,0.5228,0.2119
Z162,Fusobacterium,Fusobacterium,Porphyromonas,0.1062,0.5128,0.4158
Z162,Porphyromonas,Porphyromonas,Prevotella,0.1117,0.4897,0.4382
Z162,Prevotella,Prevotella,Streptococcus,0.1108,0.4844,0.343
Z162,Streptococcus,Streptococcus,Lactobacillus,0.1334,0.5022,0.334
Z162,Lactobacillus,Lactobacillus,Fusobacterium,0.1131,0.4863,0.3335
Z163,Fusobacterium,Fusobacterium,Porphyromonas,0.0937,0.4198,0.3287
Z163,Porphyromonas,Porphyromonas,Prevotella,0.0765,0.4176,0.3473
Z163,Prevotella,Prevotella,Streptococcus,0.0858,0.4432,0.2545
Z163,Streptococcus,Streptococcus,Lactobacillus,0.1295,0.5529,0.2402
Z163,Lactobacillus,Lactobacillus,Fusobacterium,0.1154,0.495,0.2424
Z164,Fusobacterium,Fusobacterium,Porphyromonas,0.1232,0.5437,0.4906
Z164,Porphyromonas,Porphyromonas,Prevotella,0.1313,0.5377,0.4734
Z164,Prevotella,Prevotella,Streptococcus,0.1053,0.5109,0.4366
Z164,Streptococcus,Streptococcus,Lactobacillus,0.1125,0.4774,0.4098
Z164,Lactobacillus,Lactobacillus,Fusobacterium,0.1007,0.4406,0.4462
Z165,Fusobacterium,Fusobacterium,Porphyromonas,0.1756,0.6476,0.6075
Z165,Porphyromonas,Porphyromonas,Prevotella,0.1507,0.6461,0.5735
Z165,Prevotella,Prevotella,Streptococcus,0.1144,0.5601,0.5278
Z165,Streptococcus,Streptococcus,Lactobacillus,0.1082,0.4783,0.5622
Z165,Lactobacillus,Lactobacillus,Fusobacterium,0.0835,0.3951,0.5658
Z166,Fusobacterium,Fusobacterium,Porphyromonas,0.0735,0.469,0.3824
Z166,Porphyromonas,Porphyromonas,Prevotella,0.0842,0.3831,0.3375
Z166,Prevotella,Prevotella,Streptococcus,0.0894,0.4501,0.311
Z166,Streptococcus,Streptococcus,Lactobacillus,0.1422,0.5447,0.2846
Z166,Lactobacillus,Lactobacillus,Fusobacterium,0.1137,0.5235,0.2625
Z167,Fusobacterium,Fusobacterium,Porphyromonas,0.1376,0.5725,0.5059
Z167,Porphyromonas,Porphyromonas,Prevotella,0.1202,0.5367,0.4918
Z167,Prevotella,Prevotella,Streptococcus,0.1094,0.5344,0.4222
Z167,Streptococcus,Streptococcus,Lactobacillus,0.1108,0.5147,0.423
Z167,Lactobacillus,Lactobacillus,Fusobacterium,0.0905,0.4344,0.4381
Z168,Fusobacterium,Fusobacterium,Porphyromonas,0.1073,0.5373,0.3844
Z168,Porphyromonas,Porphyromonas,Prevotella,0.1057,0.4515,0.4172
Z168,Prevotella,Prevotella,Streptococcus,0.095,0.519,0.2983
Z168,Streptococcus,Streptococcus,Lactobacillus,0.1274,0.5548,0.3578
Z168,Lactobacillus,Lactobacillus,Fusobacterium,0.0979,0.5066,0.3283
Z169,Fusobacterium,Fusobacterium,Porphyromonas,0.1404,0.5666,0.4951
Z169,Porphyromonas,Porphyromonas,Prevotella,0.1157,0.5262,0.4796
Z169,Prevotella,Prevotella,Streptococcus,0.104,0.4983,0.4177
Z169,Streptococcus,Streptococcus,Lactobacillus,0.1258,0.4826,0.416
Z169,Lactobacillus,Lactobacillus,Fusobacterium,0.1048,0.4383,0.4308
Z170,Fusobacterium,Fusobacterium,Porphyromonas,0.0779,0.4411,0.2783
Z170,Porphyromonas,Porphyromonas,Prevotella,0.0757,0.3982,0.3
Z170,Prevotella,Prevotella,Streptococcus,0.0758,0.4551,0.2625
Z170,Streptococcus,Streptococcus,Lactobacillus,0.1453,0.5603,0.2342
Z170,Lactobacillus,Lactobacillus,Fusobacterium,0.1136,0.5482,0.2409
Z171,Fusobacterium,Fusobacterium,Porphyromonas,0.1407,0.5718,0.5139
Z171,Porphyromonas,Porphyromonas,Prevotella,0.1334,0.5192,0.4822
Z171,Prevotella,Prevotella,Streptococcus,0.1122,0.4786,0.4114
Z171,Streptococcus,Streptococcus,Lactobacillus,0.1164,0.5223,0.4109
Z171,Lactobacillus,Lactobacillus,Fusobacterium,0.0806,0.4387,0.4074
Z172,Fusobacterium,Fusobacterium,Porphyromonas,0.1628,0.7067,0.6569
Z172,Porphyromonas,Porphyromonas,Prevotella,0.1569,0.6328,0.6333
Z172,Prevotella,Prevotella,Streptococcus,0.1206,0.5465,0.5752
Z172,Streptococcus,Streptococcus,Lactobacillus,0.11,0.458,0.5438
Z172,Lactobacillus,Lactobacillus,Fusobacterium,0.0847,0.4414,0.577
Z173,Fusobacterium,Fusobacterium,Porphyromonas,0.1478,0.6019,0.4724
Z173,Porphyromonas,Porphyromonas,Prevotella,0.1162,0.576,0.46
Z173,Prevotella,Prevotella,Streptococcus,0.1099,0.5261,0.42
Z173,Streptococcus,Streptococcus,Lactobacillus,0.1262,0.5178,0.4206
Z173,Lactobacillus,Lactobacillus,Fusobacterium,0.1071,0.4568,0.3826
Z174,Fusobacterium,Fusobacterium,Porphyromonas,0.1194,0.5673,0.4684
Z174,Porphyromonas,Porphyromonas,Prevotella,0.115,0.5561,0.4344
Z174,Prevotella,Prevotella,Streptococcus,0.0988,0.4999,0.3989
Z174,Streptococcus,Streptococcus,Lactobacillus,0.1193,0.5193,0.3611
Z174,Lactobacillus,Lactobacillus,Fusobacterium,0.0978,0.475,0.4435
Z175,Fusobacterium,Fusobacterium,Porphyromonas,0.0769,0.4178,0.381
Z175,Porphyromonas,Porphyromonas,Prevotella,0.0684,0.4328,0.3542
Z175,Prevotella,Prevotella,Streptococcus,0.0808,0.4735,0.2793
Z175,Streptococcus,Streptococcus,Lactobacillus,0.1548,0.5528,0.2651
Z175,Lactobacillus,Lactobacillus,Fusobacterium,0.1219,0.5672,0.2757
Z176,Fusobacterium,Fusobacterium,Porphyromonas,0.1262,0.5663,0.415
Z176,Porphyromonas,Porphyromonas,Prevotella,0.1097,0.5138,0.4574
Z176,Prevotella,Prevotella,Streptococcus,0.0995,0.5242,0.3881
Z176,Streptococcus,Streptococcus,Lactobacillus,0.1229,0.5388,0.4
Z176,Lactobacillus,Lactobacillus,Fusobacterium,0.1006,0.4563,0.3872
Z177,Fusobacterium,Fusobacterium,Porphyromonas,0.1209,0.5739,0.4403
Z177,Porphyromonas,Porphyromonas,Prevotella,0.1086,0.5257,0.4541
Z177,Prevotella,Prevotella,Streptococcus,0.0932,0.4845,0.4273
Z177,Streptococcus,Streptococcus,Lactobacillus,0.135,0.5142,0.4259
Z177,Lactobacillus,Lactobacillus,Fusobacterium,0.1078,0.4549,0.4034
Z178,Fusobacterium,Fusobacterium,Porphyromonas,0.1185,0.5697,0.4537
Z178,Porphyromonas,Porphyromonas,Prevotella,0.1174,0.543,0.4744
Z178,Prevotella,Prevotella,Streptococcus,0.1029,0.5033,0.3865
Z178,Streptococcus,Streptococcus,Lactobacillus,0.1217,0.5213,0.4021
Z178,Lactobacillus,Lactobacillus,Fusobacterium,0.0915,0.4718,0.4004
Z179,Fusobacterium,Fusobacterium,Porphyromonas,0.0687,0.4461,0.3634
Z179,Porphyromonas,Porphyromonas,Prevotella,0.0741,0.4461,0.3709
Z179,Prevotella,Prevotella,Streptococcus,0.0959,0.4773,0.2803
Z179,Streptococcus,Streptococcus,Lactobacillus,0.1383,0.54,0.2526
Z179,Lactobacillus,Lactobacillus,Fusobacterium,0.1173,0.4972,0.2539
Z180,Fusobacterium,Fusobacterium,Porphyromonas,0.1048,0.5703,0.4545
Z180,Porphyromonas,Porphyromonas,Prevotella,0.1065,0.5068,0.4692
Z180,Prevotella,Prevotella,Streptococcus,0.0739,0.529,0.3758
Z180,Streptococcus,Streptococcus,Lactobacillus,0.1277,0.5285,0.355
Z180,Lactobacillus,Lactobacillus,Fusobacterium,0.115,0.4547,0.3658
Z181,Fusobacterium,Fusobacterium,Porphyromonas,0.08,0.4401,0.3277
Z181,Porphyromonas,Porphyromonas,Prevotella,0.0821,0.425,0.3461
Z181,Prevotella,Prevotella,Streptococcus,0.0827,0.4634,0.3224
Z181,Streptococcus,Streptococcus,Lactobacillus,0.152,0.5625,0.2842
Z181,Lactobacillus,Lactobacillus,Fusobacterium,0.1155,0.5088,0.2547
Z182,Fusobacterium,Fusobacterium,Porphyromonas,0.1024,0.4778,0.3941
Z182,Porphyromonas,Porphyromonas,Prevotella,0.0931,0.5091,0.3991
Z182,Prevotella,Prevotella,Streptococcus,0.0886,0.4685,0.3023
Z182,Streptococcus,Streptococcus,Lactobacillus,0.1436,0.4983,0.3425
Z182,Lactobacillus,Lactobacillus,Fusobacterium,0.1084,0.4855,0.3389
Z183,Fusobacterium,Fusobacterium,Porphyromonas,0.1554,0.675,0.5533
Z183,Porphyromonas,Porphyromonas,Prevotella,0.1424,0.624,0.5606
Z183,Prevotella,Prevotella,Streptococcus,0.1065,0.517,0.4651
Z183,Streptococcus,Streptococcus,Lactobacillus,0.1135,0.4532,0.4888
Z183,Lactobacillus,Lactobacillus,Fusobacterium,0.0822,0.4644,0.4898
Z184,Fusobacterium,Fusobacterium,Porphyromonas,0.0692,0.4322,0.3143
Z184,Porphyromonas,Porphyromonas,Prevotella,0.0765,0.3874,0.3211
Z184,Prevotella,Prevotella,Streptococcus,0.0756,0.4763,0.2254
Z184,Streptococcus,Streptococcus,Lactobacillus,0.131,0.5942,0.2461
Z184,Lactobacillus,Lactobacillus,Fusobacterium,0.1176,0.5695,0.2631
Z185,Fusobacterium,Fusobacterium,Porphyromonas,0.1367,0.606,0.47
Z185,Porphyromonas,Porphyromonas,Prevotella,0.1282,0.5076,0.4917
Z185,Prevotella,Prevotella,Streptococcus,0.1129,0.5304,0.4305
Z185,Streptococcus,Streptococcus,Lactobacillus,0.112,0.465,0.4391
Z185,Lactobacillus,Lactobacillus,Fusobacterium,0.0884,0.4666,0.4468
Z186,Fusobacterium,Fusobacterium,Porphyromonas,0.101,0.4983,0.3886
Z186,Porphyromonas,Porphyromonas,Prevotella,0.0962,0.4925,0.385
Z186,Prevotella,Prevotella,Streptococcus,0.0994,0.4778,0.3258
Z186,Streptococcus,Streptococcus,Lactobacillus,0.1316,0.528,0.3484
Z186,Lactobacillus,Lactobacillus,Fusobacterium,0.1067,0.5011,0.3716
Z187,Fusobacterium,Fusobacterium,Porphyromonas,0.1203,0.6052,0.4827
Z187,Porphyromonas,Porphyromonas,Prevotella,0.1074,0.5167,0.5088
Z187,Prevotella,Prevotella,Streptococcus,0.1034,0.4812,0.3984
Z187,Streptococcus,Streptococcus,Lactobacillus,0.1182,0.5009,0.4413
Z187,Lactobacillus,Lactobacillus,Fusobacterium,0.09,0.4887,0.4282
Z188,Fusobacterium,Fusobacterium,Porphyromonas,0.0953,0.5004,0.3967
Z188,Porphyromonas,Porphyromonas,Prevotella,0.0941,0.4346,0.4102
Z188,Prevotella,Prevotella,Streptococcus,0.1028,0.5103,0.3397
Z188,Streptococcus,Streptococcus,Lactobacillus,0.1263,0.5867,0.3128
Z188,Lactobacillus,Lactobacillus,Fusobacterium,0.1192,0.5166,0.3124
Z189,Fusobacterium,Fusobacterium,Porphyromonas,0.0916,0.4364,0.3431
Z189,Porphyromonas,Porphyromonas,Prevotella,0.0705,0.4351,0.327
Z189,Prevotella,Prevotella,Streptococcus,0.0744,0.452,0.2647
Z189,Streptococcus,Streptococcus,Lactobacillus,0.1416,0.5493,0.2751
Z189,Lactobacillus,Lactobacillus,Fusobacterium,0.1325,0.526,0.3028
Z190,Fusobacterium,Fusobacterium,Porphyromonas,0.1581,0.6605,0.5486
Z190,Porphyromonas,Porphyromonas,Prevotella,0.1355,0.5834,0.5158
Z190,Prevotella,Prevotella,Streptococcus,0.0983,0.5135,0.4752
Z190,Streptococcus,Streptococcus,Lactobacillus,0.1148,0.5032,0.4807
Z190,Lactobacillus,Lactobacillus,Fusobacterium,0.0814,0.4606,0.5185
Z191,Fusobacterium,Fusobacterium,Porphyromonas,0.1426,0.5921,0.4987
Z191,Porphyromonas,Porphyromonas,Prevotella,0.1221,0.5467,0.495
Z191,Prevotella,Prevotella,Streptococcus,0.1092,0.5433,0.4433
Z191,Streptococcus,Streptococcus,Lactobacillus,0.1225,0.4963,0.421
Z191,Lactobacillus,Lactobacillus,Fusobacterium,0.1013,0.4316,0.4409
Z192,Fusobacterium,Fusobacterium,Porphyromonas,0.1619,0.6028,0.5319
Z192,Porphyromonas,Porphyromonas,Prevotella,0.1186,0.572,0.526
Z192,Prevotella,Prevotella,Streptococcus,0.1139,0.561,0.4614
Z192,Streptococcus,Streptococcus,Lactobacillus,0.1176,0.4908,0.4962
Z192,Lactobacillus,Lactobacillus,Fusobacterium,0.099,0.4521,0.4593
Z193,Fusobacterium,Fusobacterium,Porphyromonas,0.1247,0.5543,0.4642
Z193,Porphyromonas,Porphyromonas,Prevotella,0.1092,0.534,0.4653
Z193,Prevotella,Prevotella,Streptococcus,0.0964,0.4895,0.4103
Z193,Streptococcus,Streptococcus,Lactobacillus,0.1274,0.5277,0.413
Z193,Lactobacillus,Lactobacillus,Fusobacterium,0.0991,0.4172,0.3934
Z194,Fusobacterium,Fusobacterium,Porphyromonas,0.1426,0.649,0.5565
Z194,Porphyromonas,Porphyromonas,Prevotella,0.1309,0.5463,0.5292
Z194,Prevotella,Prevotella,Streptococcus,0.0988,0.5497,0.5041
Z194,Streptococcus,Streptococcus,Lactobacillus,0.0977,0.438,0.4781
Z194,Lactobacillus,Lactobacillus,Fusobacterium,0.0844,0.435,0.5131
Z195,Fusobacterium,Fusobacterium,Porphyromonas,0.1126,0.5031,0.4094
Z195,Porphyromonas,Porphyromonas,Prevotella,0.1106,0.4944,0.3948
Z195,Prevotella,Prevotella,Streptococcus,0.1012,0.5321,0.3392
Z195,Streptococcus,Streptococcus,Lactobacillus,0.1281,0.5145,0.357
Z195,Lactobacillus,Lactobacillus,Fusobacterium,0.0956,0.4838,0.3403
Z196,Fusobacterium,Fusobacterium,Porphyromonas,0.1029,0.4827,0.352
Z196,Porphyromonas,Porphyromonas,Prevotella,0.0864,0.4672,0.3513
Z196,Prevotella,Prevotella,Streptococcus,0.0792,0.4998,0.3288
Z196,Streptococcus,Streptococcus,Lactobacillus,0.1368,0.482,0.3232
Z196,Lactobacillus,Lactobacillus,Fusobacterium,0.1181,0.5024,0.3244
Z197,Fusobacterium,Fusobacterium,Porphyromonas,0.1224,0.5708,0.4374
Z197,Porphyromonas,Porphyromonas,Prevotella,0.1068,0.4771,0.3869
Z197,Prevotella,Prevotella,Streptococcus,0.096,0.481,0.3653
Z197,Streptococcus,Streptococcus,Lactobacillus,0.1357,0.5448,0.3941
Z197,Lactobacillus,Lactobacillus,Fusobacterium,0.0893,0.5125,0.3859
Z198,Fusobacterium,Fusobacterium,Porphyromonas,0.1208,0.6105,0.4774
Z198,Porphyromonas,Porphyromonas,Prevotella,0.1109,0.4974,0.5319
Z198,Prevotella,Prevotella,Streptococcus,0.1191,0.5304,0.4439
Z198,Streptococcus,Streptococcus,Lactobacillus,0.1216,0.4676,0.4461
Z198,Lactobacillus,Lactobacillus,Fusobacterium,0.0942,0.4541,0.4609
Z199,Fusobacterium,Fusobacterium,Porphyromonas,0.1058,0.5109,0.3907
Z199,Porphyromonas,Porphyromonas,Prevotella,0.117,0.4987,0.4103
Z199,Prevotella,Prevotella,Streptococcus,0.1058,0.4927,0.3187
Z199,Streptococcus,Streptococcus,Lactobacillus,0.1335,0.5197,0.3425
Z199,Lactobacillus,Lactobacillus,Fusobacterium,0.0937,0.503,0.3433
Z200,Fusobacterium,Fusobacterium,Porphyromonas,0.1362,0.5772,0.5016
Z200,Porphyromonas,Porphyromonas,Prevotella,0.117,0.5256,0.5043
Z200,Prevotella,Prevotella,Streptococcus,0.1057,0.5533,0.4181
Z200,Streptococcus,Streptococcus,Lactobacillus,0.1238,0.5126,0.451
Z200,Lactobacillus,Lactobacillus,Fusobacterium,0.0989,0.4548,0.4042
Z201,Fusobacterium,Fusobacterium,Porphyromonas,0.1177,0.5148,0.4127
Z201,Porphyromonas,Porphyromonas,Prevotella,0.1074,0.5014,0.4096
Z201,Prevotella,Prevotella,Streptococcus,0.0905,0.5149,0.3609
Z201,Streptococcus,Streptococcus,Lactobacillus,0.1183,0.5119,0.3769
Z201,Lactobacillus,Lactobacillus,Fusobacterium,0.1034,0.4713,0.3325
Z202,Fusobacterium,Fusobacterium,Porphyromonas,0.1565,0.6734,0.551
Z202,Porphyromonas,Porphyromonas,Prevotella,0.1347,0.6114,0.5573
Z202,Prevotella,Prevotella,Streptococcus,0.1116,0.5497,0.4732
Z202,Streptococcus,Streptococcus,Lactobacillus,0.1041,0.4902,0.4985
Z202,Lactobacillus,Lactobacillus,Fusobacterium,0.0815,0.4452,0.5079
Z203,Fusobacterium,Fusobacterium,Porphyromonas,0.1411,0.6208,0.5448
Z203,Porphyromonas,Porphyromonas,Prevotella,0.1218,0.5875,0.5184
Z203,Prevotella,Prevotella,Streptococcus,0.1089,0.5503,0.4406
Z203,Streptococcus,Streptococcus,Lactobacillus,0.1289,0.503,0.4649
Z203,Lactobacillus,Lactobacillus,Fusobacterium,0.1091,0.4162,0.4898
Z204,Fusobacterium,Fusobacterium,Porphyromonas,0.1573,0.6223,0.5409
Z204,Porphyromonas,Porphyromonas,Prevotella,0.1455,0.5582,0.5513
Z204,Prevotella,Prevotella,Streptococcus,0.109,0.5434,0.4704
Z204,Streptococcus,Streptococcus,Lactobacillus,0.1144,0.5049,0.4742
Z204,Lactobacillus,Lactobacillus,Fusobacterium,0.0874,0.4296,0.4714
Z205,Fusobacterium,Fusobacterium,Porphyromonas,0.1358,0.6155,0.4959
Z205,Porphyromonas,Porphyromonas,Prevotella,0.1115,0.5003,0.4772
