sample_id,bile_acids,scfa,tryptophan_metabolism
S1553,0.471,0.4398,0.193
S1554,0.5202,0.6056,0.0875
S1555,0.6816,0.4201,0.5567
S1556,0.506,0.7417,0.0943
S1557,0.4807,0.2566,0.7834
S1558,0.3553,0.7938,0.8772
S1559,1.0,0.3388,0.8321
S1560,0.3314,0.5397,0.4794
S1561,0.3648,0.6177,0.5164
S1562,0.7351,0.5424,0.237
S1563,0.2998,0.6164,0.3303
S1564,0.8984,0.1735,0.5825
S1565,0.5682,0.627,0.4728
S1566,0.7722,0.4862,0.6753
S1567,0.7247,0.2601,0.766
S1568,0.8852,0.4553,0.5325
S1569,0.8021,0.6242,0.2737
S1570,0.5024,0.5241,0.4238
S1571,0.6609,0.1287,0.6244
S1572,0.3755,0.9287,0.4647
S1573,0.6255,0.6278,0.7613
S1574,0.3916,0.6088,0.8834
S1575,0.819,0.6703,0.753
S1576,0.8714,0.4957,0.6215
S1577,0.5417,0.5475,0.6672
S1578,0.3481,0.6052,0.5124
S1579,0.4815,0.7016,0.4926
S1580,0.5342,0.6834,0.3886
S1581,0.3461,0.636,0.5572
S1582,0.6074,0.5505,0.3762
S1583,0.3104,0.4682,0.5752
S1584,1.0,0.6112,0.7125
S1585,0.6266,0.2653,0.5941
S1586,0.7094,0.4001,0.5984
S1587,0.4506,0.1472,0.7191
S1588,0.1951,0.8565,0.7438
S1589,0.443,0.2383,0.2674
S1590,0.7042,0.6056,0.2967
S1591,0.5206,0.1758,0.2507
S1592,0.4676,0.7983,0.2982
S1593,0.8046,0.0479,0.5524
S1594,0.6262,0.0107,0.5813
S1595,0.787,0.4136,0.3968
S1596,0.3638,0.739,0.1364
S1597,1.0,0.1743,0.4899
S1598,1.0,0.5922,0.4638
S1599,0.6248,0.3983,0.4392
S1600,0.5342,0.5084,0.7371
S1601,1.0,0.5296,0.9865
S1602,0.5015,0.7598,0.758
S1603,0.6182,0.2949,0.6116
S1604,0.7765,0.6031,0.6908
S1605,0.7088,0.4892,0.8173
S1606,0.3226,0.3727,0.8303
S1607,0.4068,0.456,0.3506
S1608,0.741,0.4914,0.4724
S1609,0.5491,0.5431,0.3707
S1610,0.5364,0.5585,0.436
S1611,0.74,0.6328,0.5352
S1612,0.5789,0.457,0.5952
S1613,0.4887,0.6878,0.586
S1614,0.6873,0.2374,0.7018
S1615,1.0,0.4763,0.7043
S1616,0.7536,0.5499,0.9735
S1617,0.8968,0.2986,0.2742
S1618,0.7218,0.4166,0.0
S1619,0.4247,0.3746,0.5755
S1620,0.3977,0.7248,0.2191
S1621,0.5081,0.6911,0.51
S1622,0.4502,0.6341,0.6684
S1623,0.6762,0.6958,0.4128
S1624,0.7204,0.3485,0.6171
S1625,0.5019,0.5364,0.2508
S1626,0.3364,0.4983,0.5284
S1627,0.743,0.3207,0.7421
S1628,0.543,0.5463,0.64
S1629,0.7633,0.3382,0.6155
S1630,0.7671,0.8597,0.4182
S1631,0.5739,0.5751,0.2638
S1632,0.4785,0.6534,0.508
S1633,0.7656,0.7183,0.2478
S1634,0.735,0.0163,0.5767
S1635,0.4625,0.7004,0.6981
S1636,0.5974,0.3966,0.7489
S1637,1.0,0.3848,0.6374
S1638,0.653,0.4913,0.7499
S1639,0.4326,0.6395,0.5431
S1640,0.4742,0.2656,0.4609
S1641,0.6478,0.676,0.3425
S1642,0.5601,0.8124,0.5246
S1643,0.3286,0.5008,0.5621
S1644,0.5855,0.6277,0.427
S1645,0.4066,0.5754,0.7401
S1646,0.6091,0.7312,0.2421
S1647,0.6085,0.0425,0.8563
S1648,0.7781,0.2955,1.0
S1649,0.8421,0.3682,0.4284
S1650,0.3638,0.561,0.3363
S1651,0.5968,0.5784,0.2257
S1652,0.7822,0.7752,0.4052
S1653,1.0,0.49,1.0
S1654,0.3811,0.5375,0.7293
S1655,0.7869,0.4537,0.7108
S1656,0.498,0.7463,0.5645
S1657,0.9766,0.4103,1.0
S1658,0.6103,0.7424,0.4599
S1659,0.4856,0.772,0.5812
S1660,0.2886,0.6846,0.3673
S1661,0.5565,0.687,0.7894
S1662,0.5632,0.5038,0.5397
S1663,0.5445,0.697,0.7171
S1664,0.4352,0.4974,0.1687
S1665,0.6757,0.159,0.5063
S1666,0.3663,0.7319,0.4468
S1667,0.7293,0.3506,0.7841
S1668,1.0,0.247,0.666
S1669,0.501,0.699,0.2501
S1670,0.7925,0.1797,0.6428
S1671,0.7883,0.5649,0.3299
S1672,0.5031,0.9683,0.4882
S1673,0.8245,0.3435,0.7822
S1674,0.5669,0.3606,0.5971
S1675,0.9291,0.2128,0.5916
S1676,0.7292,0.4265,0.5565
S1677,0.2096,0.6416,0.5546
S1678,0.5162,0.4757,0.3325
S1679,0.3357,0.7263,0.2522
S1680,0.7002,0.3126,0.5572
S1681,0.3575,0.7143,0.327
S1682,0.6662,0.236,0.8018
S1683,0.7192,0.124,0.458
S1684,0.1528,0.4949,0.5604
S1685,0.7123,0.2147,0.8236
S1686,0.5352,0.7912,0.4506
S1687,0.8336,0.2457,0.6668
S1688,0.5848,0.4063,0.8397
S1689,0.7839,0.5078,1.0
S1690,0.6165,0.5579,0.3225
S1691,0.6254,0.718,0.6233
S1692,0.7145,0.3922,0.5827
S1693,0.3827,0.5078,0.5692
S1694,0.7954,0.5949,0.1382
S1695,0.5011,0.5395,0.5144
S1696,0.2656,0.5355,0.5913
S1697,0.7853,0.1647,0.8139
S1698,0.6654,0.7549,0.6285
S1699,0.8398,0.9246,0.4547
S1700,0.8717,0.2784,0.7184
S1701,0.9002,0.2366,0.806
S1702,0.7921,0.2615,0.8599
S1703,0.3535,0.7866,0.3225
S1704,0.4903,0.7027,0.4502
S1705,0.7516,0.2851,0.6785
S1706,0.2886,0.9932,0.6813
S1707,0.5973,1.0,0.3816
S1708,0.5954,0.3342,1.0
S1709,0.6198,0.4213,0.4089
S1710,1.0,0.3723,0.7695
S1711,0.1221,1.0,0.662
S1712,0.4294,0.4176,0.4594
S1713,0.4503,0.7979,0.8174
S1714,0.6657,0.3377,0.4897
S1715,0.7878,0.3513,0.4627
S1716,0.6714,0.5152,0.4969
S1717,0.7165,0.5605,0.7211
S1718,0.5244,0.9575,0.5245
S1719,0.2534,0.6506,0.6138
S1720,0.4137,0.4053,0.3183
S1721,0.5022,0.5303,0.6299
S1722,0.2242,0.5072,0.3175
S1723,0.3638,0.1861,0.6049
S1724,0.3992,0.4879,0.7043
S1725,0.6569,0.3403,0.4323
S1726,0.5103,0.3138,0.5472
S1727,0.626,0.564,0.1667
S1728,0.6364,0.4012,0.4816
S1729,0.3971,0.9296,0.3605
S1730,0.8156,0.5877,0.8397
S1731,0.4568,0.5847,0.5206
S1732,0.6713,0.8927,0.464
S1733,0.8863,0.4873,0.6942
S1734,0.5511,0.6899,0.4795
S1735,0.3862,0.5553,0.4631
S1736,0.9117,0.6531,0.5217
S1737,0.4204,0.6805,0.6886
S1738,0.32,0.6181,0.485
S1739,0.8162,0.8483,0.2906
S1740,0.7277,0.5307,0.4533
S1741,0.5276,0.791,0.2801
S1742,0.526,0.4374,0.4001
S1743,0.4979,0.5757,0.8052
S1744,0.7234,0.3808,0.4638
S1745,0.4344,0.4757,0.6595
S1746,0.6531,0.0126,0.9847
S1747,0.2307,0.7794,0.3746
S1748,0.4632,0.4704,0.5844
S1749,0.4954,0.5117,0.82
S1750,0.0877,0.582,0.644
S1751,0.6774,0.6033,0.6421
S1752,0.821,0.2719,0.6079
S1753,0.2559,0.3435,0.4552
S1754,0.5187,0.2884,0.5025
S1755,0.8628,0.2396,0.3678
S1756,0.6505,0.559,0.3827
S1757,0.3357,0.7358,0.4927
S1758,0.6558,0.535,0.6063
S1759,0.4102,0.4256,0.3962
S1760,0.6149,0.2983,0.5552
S1761,0.6921,0.0,0.8416
S1762,0.3944,0.9158,0.5224
S1763,0.5595,0.5877,0.7218
S1764,0.5371,0.3127,0.5243
S1765,0.1239,0.7663,0.5158
S1766,0.4431,0.9063,0.5794
S1767,0.508,0.5708,0.7355
S1768,0.7835,0.3778,0.4435
S1769,0.3976,0.3832,0.8689
S1770,1.0,0.3086,0.5319
S1771,0.4458,0.6574,0.7331
S1772,0.2315,0.5348,0.6131
S1773,1.0,0.3029,0.4435
S1774,0.6732,0.7342,0.5518
S1775,0.7364,0.4301,0.6899
S1776,0.4774,0.5682,0.5967
S1777,0.965,0.844,0.6238
S1778,0.3202,0.4444,0.3228
S1779,1.0,0.3431,0.6715
S1780,0.3179,0.3891,0.3061
S1781,0.5566,0.2375,0.5271
S1782,0.2027,0.7689,0.6078
S1783,0.3499,0.617,0.3832
S1784,0.2765,0.8475,0.4693
S1785,0.9194,0.5786,0.5573
S1786,0.428,0.5248,0.3269
S1787,0.4939,0.6884,0.5331
S1788,0.5457,0.4877,0.0488
S1789,0.5484,0.494,0.387
S1790,0.9174,0.2719,0.5203
S1791,0.4477,0.7732,0.487
S1792,0.5236,0.6653,0.5142
S1793,0.8361,0.207,0.9188
S1794,0.7063,0.3753,0.3959
S1795,0.8576,0.3666,0.9075
S1796,0.4829,0.2945,0.6777
S1797,0.6821,0.5409,0.5591
S1798,0.75,0.1732,0.569
S1799,0.8528,0.4422,0.8287
S1800,0.6541,0.8188,0.5726
S1801,0.7252,0.5548,0.9896
S1802,0.4216,0.4831,0.7116
S1803,0.4083,0.8111,0.701
S1804,0.5276,0.612,0.672
S1805,0.525,0.584,0.5152
S1806,0.3234,0.5499,0.204
S1807,0.598,0.809,0.1874
S1808,0.7605,0.2689,0.8977
S1809,0.508,0.6329,0.3471
S1810,0.4149,0.6345,0.5445
S1811,0.6522,0.414,0.2885
S1812,0.5125,0.8241,0.5454
S1813,0.6902,0.6739,0.5167
S1814,0.5649,0.7667,0.7036
S1815,0.4734,0.3376,0.6948
S1816,0.4845,0.239,0.6533
S1817,0.5651,0.3517,0.6357
S1818,0.8677,0.8571,0.5169
S1819,0.5288,0.5628,0.3504
S1820,0.8022,0.2546,0.642
S1821,0.5959,0.1205,0.5392
S1822,0.8592,0.5568,0.6608
S1823,0.5253,0.3798,0.4346
S1824,0.6669,0.5238,0.5026
S1825,0.4759,0.7052,0.44
S1826,0.8877,0.2641,0.7291
S1827,0.7332,0.1935,0.7113
S1828,0.5475,0.4734,0.4837
S1829,0.5388,0.4421,0.6912
S1830,0.4673,0.1817,0.6595
S1831,0.5249,0.2972,0.3418
S1832,0.5284,0.2465,0.4238
S1833,0.7062,0.542,0.7927
S1834,0.4549,0.6812,0.5065
S1835,0.3629,0.5201,0.6021
S1836,0.9531,0.3169,0.6781
S1837,0.6465,0.7713,0.4325
S1838,0.9356,0.7177,0.788
S1839,0.431,0.468,0.2556
S1840,0.8931,0.4919,0.5525
S1841,0.543,0.7779,0.5877
S1842,0.0995,0.6492,0.4871
S1843,0.4359,0.6555,0.6004
S1844,1.0,0.3805,0.7818
S1845,0.8547,0.5363,1.0
S1846,0.2672,1.0,0.6168
S1847,0.5795,0.73,0.5468
S1848,0.6313,0.4232,0.2593
S1849,0.5649,0.6386,0.359
S1850,0.7664,0.3422,0.5456
S1851,0.5069,0.4973,0.4492
S1852,0.4958,0.7611,0.5931
S1853,0.5489,0.3151,0.8812
S1854,0.6211,0.6211,0.5325
S1855,0.2235,0.6807,0.7482
S1856,0.6963,0.1915,0.8787
S1857,0.7317,0.3281,0.6935
S1858,0.5716,0.2146,0.7352
S1859,0.484,0.5385,0.6936
S1860,0.9214,0.7776,0.4475
S1861,0.2308,0.4671,0.5031
S1862,0.2416,0.2615,0.3162
S1863,0.7192,0.6654,0.5839
S1864,0.4882,0.2404,0.6375
S1865,0.7307,0.2321,0.7771
S1866,0.5521,0.6055,0.4633
S1867,0.6176,0.7624,0.3798
S1868,0.533,0.8091,0.521
S1869,0.6026,0.2628,0.6611
S1870,0.4477,0.5423,0.5062
S1871,0.8096,0.5031,0.6535
S1872,0.9298,0.5161,0.3348
S1873,0.6934,0.5231,0.4774
S1874,0.3956,0.3148,0.5068
S1875,0.6901,0.5382,0.5328
S1876,0.3588,0.6184,1.0
S1877,0.664,0.3423,0.4291
S1878,0.4278,0.5843,0.8947
S1879,0.4319,0.5843,0.3638
S1880,0.7161,0.293,0.4241
S1881,0.9319,0.1066,0.6794
S1882,0.5385,0.6541,0.6746
S1883,0.8813,0.4482,0.8098
S1884,0.4965,0.5907,0.5855
S1885,0.4189,0.7729,0.5994
S1886,0.7264,0.388,0.4327
S1887,0.3746,0.8124,0.4565
S1888,0.8,0.4909,0.5129
S1889,0.7755,0.0054,0.6405
S1890,0.5107,0.3795,0.4012
S1891,0.8946,0.0841,0.8295
S1892,0.3556,0.2846,0.6945
S1893,0.6202,0.8455,0.509
S1894,0.5617,0.3003,0.7817
S1895,0.6133,0.2518,0.926
S1896,0.6288,0.7817,0.3573
S1897,0.8931,0.4962,0.5271
S1898,0.7148,0.357,0.5138
S1899,0.9725,0.6218,0.4268
S1900,0.4673,0.3727,0.4409
S1901,0.5923,0.7133,0.3125
S1902,0.5291,0.6887,0.424
S1903,0.5379,0.315,0.1795
S1904,0.4667,0.6045,0.3409
S1905,0.6226,1.0,0.4043
S1906,0.7599,0.615,0.3884
S1907,0.6831,0.6907,0.5161
S1908,0.836,0.4906,0.5497
S1909,0.5407,0.2628,0.1381
S1910,0.5665,0.6556,0.4286
S1911,0.1607,0.6504,0.6218
S1912,0.9144,0.3375,0.4068
S1913,0.5433,0.1774,0.913
S1914,0.1826,0.7789,0.3141
S1915,1.0,0.317,0.6151
S1916,0.7079,0.4512,0.8463
S1917,0.5487,0.3366,0.4904
S1918,0.6339,0.6518,0.7194
S1919,0.9313,0.2639,0.5558
S1920,0.3755,0.3106,0.4117
S1921,0.6257,0.8026,0.4496
S1922,0.5103,0.3865,0.4166
S1923,0.3528,0.6799,0.7121
S1924,0.6397,0.6353,0.5538
S1925,0.6012,0.5254,0.7053
S1926,0.4957,0.75,0.1666
S1927,0.3432,0.437,0.2035
S1928,0.5498,0.4301,0.5378
S1929,1.0,0.0801,0.7249
S1930,0.5801,0.5728,0.8649
S1931,0.7444,0.4922,0.5553
S1932,0.5058,0.3544,0.6481
S1933,0.7239,0.5028,0.7518
S1934,0.4005,0.1699,0.8551
S1935,0.3579,0.627,0.6867
S1936,0.4125,0.386,0.403
S1937,0.5769,0.5478,0.6507
S1938,0.8197,0.3637,0.7376
S1939,0.3908,0.6834,0.2637
S1940,0.7556,0.5481,0.489
S1941,0.5178,0.3772,0.777
S1942,0.5267,0.3914,0.68
S1943,0.275,0.5855,0.7258
S1944,0.6544,0.1946,0.5203
S1945,0.8151,0.5507,0.4762
S1946,0.3634,0.4216,0.4742
S1947,0.5052,0.5803,0.3473
S1948,0.8106,0.2073,0.4204
S1949,0.1527,0.3347,0.4443
S1950,0.7495,0.6145,0.7456
S1951,0.9063,0.3087,0.7033
S1952,0.6595,0.5758,0.6456
S1953,0.4419,0.6045,0.5965
S1954,0.5759,0.691,0.6889
S1955,0.5608,0.5935,0.5486
S1956,0.2809,0.8073,0.4932
S1957,1.0,0.2275,0.7686
S1958,0.6114,0.5864,0.3664
S1959,0.594,0.7714,0.6681
S1960,0.401,0.4376,0.4579
S1961,0.5486,0.7477,0.0871
S1962,0.8171,0.2676,0.8703
S1963,0.1142,0.5386,0.0878
S1964,0.2816,0.7262,0.8141
S1965,0.6988,0.5908,0.7452
S1966,0.5664,0.4613,0.6464
S1967,0.8508,0.3629,0.6436
S1968,0.5929,0.5646,0.3218
S1969,0.6911,0.4851,1.0
S1970,1.0,0.4361,0.5597
S1971,0.7224,0.7256,0.646
S1972,0.3364,0.574,0.4549
S1973,0.6995,0.4435,0.2638
S1974,0.7216,0.9391,0.9836
S1975,0.5393,0.458,0.5721
S1976,1.0,0.1395,0.4179
S1977,0.4923,0.7398,0.3645
S1978,0.5054,0.5379,0.4811
S1979,0.6247,0.313,0.6153
S1980,0.2304,0.3203,0.3855
S1981,0.329,0.1622,0.2563
S1982,0.7061,0.3682,0.4368
S1983,0.5617,0.5589,0.6456
S1984,0.8406,0.5238,0.3311
S1985,0.6361,0.3429,0.6216
S1986,0.8374,0.4086,0.7314
S1987,0.4665,0.8159,0.3917
S1988,0.6301,0.6815,0.8183
S1989,0.4392,0.4714,0.4815
S1990,0.6477,0.1988,0.4726
S1991,0.8021,0.7231,0.5188
S1992,0.4872,0.5829,0.9659
S1993,0.4638,0.6332,0.6573
S1994,0.3928,1.0,0.7991
S1995,0.4854,0.4028,0.2529
S1996,0.8394,0.2817,0.7389
S1997,0.1508,0.9708,0.4458
S1998,0.4131,0.3154,0.3729
S1999,1.0,0.325,0.644
S2000,0.9106,0.1114,0.5625
S2001,0.4719,0.6072,0.4417
S2002,0.7231,0.2379,0.6156
S2003,0.4101,0.6809,0.8289
S2004,0.9108,0.4153,0.6802
S2005,0.8784,0.3654,0.6235
S2006,0.8,0.7127,0.3297
S2007,0.9658,0.6978,1.0
S2008,0.6559,0.5791,0.1958
S2009,0.5062,0.4662,0.5392
S2010,0.641,0.4932,0.6353
S2011,0.605,0.3841,0.4959
S2012,0.6384,0.4173,0.5607
S2013,0.4399,0.3374,0.1738
S2014,0.4679,0.507,0.5591
S2015,0.8288,0.3366,0.4964
S2016,0.3644,0.5864,0.2516
S2017,0.5902,0.2477,0.5153
S2018,0.7389,0.8083,0.4308
S2019,0.8956,0.4565,0.3875
S2020,0.9064,0.7046,0.6047
S2021,0.3516,0.5179,0.6771
S2022,0.9067,0.2896,0.4747
S2023,0.8667,0.3682,0.5153
S2024,0.3597,0.5309,0.4332
S2025,0.5002,0.3589,0.2168
S2026,0.4869,0.5494,0.5896
S2027,0.6741,0.5605,0.3314
S2028,0.6443,0.5024,0.392
S2029,0.9848,0.4201,0.7291
S2030,0.3166,0.3808,0.6003
S2031,0.175,0.9019,0.7889
S2032,0.6156,0.2139,0.913
S2033,0.5708,0.5196,0.6302
S2034,0.6051,0.4588,0.3443
S2035,0.5449,0.1825,0.4585
S2036,0.6497,0.2477,0.4236
S2037,0.6944,1.0,0.4533
S2038,0.6464,0.4647,0.715
S2039,0.1069,0.6552,0.315
S2040,0.6964,0.3415,0.6852
S2041,0.9339,0.4877,0.3845
S2042,0.496,0.8838,0.5494
S2043,0.4081,0.1971,0.4672
S2044,0.363,0.6651,0.5664
S2045,0.623,0.4564,0.4315
S2046,0.495,0.5579,0.3782
S2047,0.5761,0.4813,0.528
S2048,0.3257,0.8616,0.5333
S2049,0.9692,0.0694,0.772
S2050,0.7475,0.6846,0.4624
S2051,0.4214,0.628,0.598
S2052,0.6557,0.5546,0.6863
S2053,0.5381,0.246,0.7792
S2054,0.7023,0.1621,0.5663
S2055,1.0,0.2202,0.6305
S2056,0.3915,0.739,0.0337
S2057,0.9739,0.343,0.6649
S2058,0.7024,0.3026,0.5271
S2059,0.64,0.3693,0.6402
S2060,0.7152,0.463,0.7867
S2061,0.9382,0.3379,0.4939
S2062,0.5728,0.1581,0.8803
S2063,0.993,0.4096,0.6697
S2064,0.5701,0.455,0.506
S2065,0.3852,0.5435,0.5293
S2066,0.8641,0.6634,1.0
S2067,0.3905,0.453,0.3578
S2068,0.3666,0.5065,0.63
S2069,0.656,0.5463,0.6545
S2070,0.4775,0.3832,0.6033
S2071,1.0,0.0873,0.4319
S2072,0.3844,0.5248,0.5089
S2073,0.6911,0.5543,0.8029
S2074,0.5569,0.1621,0.5005
S2075,0.606,0.5558,0.5327
S2076,0.9242,0.4788,0.7646
S2077,0.4662,0.4294,0.8203
S2078,0.7233,0.2589,0.4374
S2079,0.9432,0.1696,0.3659
S2080,0.4954,0.2949,0.1747
S2081,0.5301,0.528,0.14
S2082,0.3934,0.5059,0.819
S2083,0.3438,0.9626,0.679
S2084,0.4847,0.379,0.5333
S2085,0.9267,0.1919,0.6455
S2086,0.5509,0.614,0.3176
S2087,0.8468,0.5038,0.8326
S2088,0.7096,0.4197,0.7744
S2089,0.5878,0.4865,0.5634
S2090,0.4445,0.5897,0.6624
S2091,0.6276,0.1753,0.6708
S2092,0.4628,0.8666,0.4799
S2093,0.701,0.478,0.7831
S2094,0.3951,0.5876,0.5654
S2095,0.419,0.7031,0.534
S2096,0.7233,1.0,0.5174
S2097,0.5298,0.4058,0.6174
S2098,0.4549,0.3023,0.7116
S2099,0.7645,0.4302,0.7224
S2100,0.7691,0.3236,0.6715
S2101,0.6804,0.4285,0.8732
S2102,0.6442,0.3177,0.4347
S2103,0.3884,0.3796,0.6412
S2104,0.9923,0.0992,0.6608
S2105,0.8346,0.3238,0.6602
S2106,0.4005,0.4388,0.251
S2107,0.4805,0.61,0.6478
S2108,1.0,0.3462,0.7845
S2109,0.4259,0.7187,0.8561
S2110,0.5043,0.7624,0.3474
S2111,0.9981,0.5357,0.7071
S2112,0.4908,0.7348,0.5403
S2113,0.5357,0.5467,0.6856
S2114,0.8048,0.0899,0.8345
S2115,0.6671,0.5747,0.3249
S2116,0.3944,0.7365,0.2592
S2117,0.5854,0.3301,0.6342
S2118,0.9094,0.1934,0.739
S2119,0.6885,0.5275,0.9065
S2120,0.6682,0.5975,0.4626
S2121,0.4703,0.6466,0.57
S2122,0.7165,0.3053,0.7276
S2123,0.2298,0.506,0.4766
S2124,0.2953,0.7154,0.5828
S2125,0.4835,0.6377,0.4887
S2126,0.4354,0.4764,0.4315
S2127,0.9709,0.6188,0.4598
S2128,0.4107,0.4092,0.6169
S2129,0.7517,0.6104,0.3731
S2130,0.4251,0.6822,0.4218
S2131,0.5502,0.125,0.8929
S2132,0.4096,0.3309,0.7724
S2133,0.1993,0.4795,0.6291
S2134,0.3385,0.6281,0.7061
S2135,0.4439,0.4269,0.6109
S2136,0.3532,0.4309,0.7943
S2137,0.6375,0.2972,0.4316
S2138,0.3993,0.7923,0.5495
S2139,0.384,0.2199,0.5808
S2140,0.477,0.5293,0.9674
S2141,0.0908,0.4459,0.6626
S2142,0.8943,0.3235,0.5147
S2143,0.5174,0.4641,0.4392
S2144,0.8482,0.3581,0.7322
S2145,0.7036,0.7479,0.4889
S2146,0.3542,0.8487,0.4298
S2147,0.5639,0.3673,0.4231
S2148,0.6269,0.7642,0.46
S2149,0.8785,0.529,0.2446
S2150,0.4964,0.629,0.4965
S2151,0.703,0.2954,0.948
S2152,0.555,0.5455,0.5302
S2153,0.6071,0.8014,0.6239
S2154,0.4498,0.8269,0.172
S2155,0.5839,0.3513,0.4046
S2156,0.1139,0.8185,0.3851
S2157,0.5483,0.3154,0.432
S2158,0.4974,0.799,0.5792
S2159,0.8219,0.1721,0.4738
S2160,0.2258,0.5537,0.5198
S2161,0.7792,0.265,0.4096
S2162,0.765,0.1725,0.5705
S2163,0.5547,0.3855,0.2545
S2164,0.4295,0.8831,0.5992
S2165,0.5092,0.3925,0.8185
S2166,0.3,0.7362,0.4917
S2167,0.779,0.7416,0.239
S2168,0.6601,0.477,0.5684
S2169,0.4863,0.5167,0.3727
S2170,0.8066,0.4924,0.4504
S2171,0.6561,0.3169,0.9256
S2172,0.7542,0.1315,0.7995
S2173,0.5632,0.4039,0.6219
S2174,0.3562,0.59,0.7273
S2175,0.8362,0.7238,0.4348
S2176,0.7228,0.4554,0.7758
S2177,0.6277,0.3353,0.3899
S2178,0.8336,0.052,0.2331
S2179,0.244,0.6827,0.5201
S2180,0.7749,0.1574,0.7794
S2181,0.4949,0.7527,0.5608
S2182,0.6152,0.7543,0.2771
S2183,0.6547,0.268,0.6861
S2184,0.6025,0.7891,0.846
S2185,1.0,0.1744,0.5069
S2186,0.4774,0.7806,0.5003
S2187,0.3939,0.5599,0.3704
S2188,0.5113,0.4142,0.255
S2189,0.6301,0.6974,0.1515
S2190,0.871,0.4334,0.7473
S2191,0.6011,0.107,0.4821
S2192,0.3736,0.5451,0.3334
S2193,0.4,0.4214,0.2716
S2194,1.0,0.5913,0.6395
S2195,0.5788,0.2291,0.525
S2196,0.344,0.5228,0.4293
S2197,0.3804,0.3761,0.4622
S2198,0.6632,0.9164,0.5115
S2199,0.5943,0.4289,0.5725
S2200,0.4519,0.3913,0.5382
S2201,0.7299,0.2819,0.6625
S2202,0.7112,0.5373,0.6884
S2203,0.5931,0.5461,0.5139
S2204,1.0,0.3603,0.9281
S2205,0.342,0.5278,0.2169
S2206,0.6187,0.4115,0.4419
S2207,0.6333,0.5259,0.286
S2208,0.6273,0.6876,0.7937
S2209,0.6931,0.7096,0.0661
S2210,0.7555,0.2619,0.8519
S2211,0.9475,0.5515,0.7647
S2212,1.0,0.3595,0.7775
S2213,0.7218,0.6374,0.6612
S2214,0.7917,0.012,0.8255
S2215,0.4516,0.4532,0.7934
S2216,0.5665,0.5635,0.6435
S2217,0.489,0.5745,0.304
S2218,0.4966,0.6178,0.3869
S2219,0.4538,0.3308,0.5194
S2220,0.6656,0.9447,0.2677
S2221,0.4938,0.4719,0.4182
S2222,0.305,0.6417,0.6332
S2223,0.4757,0.5396,0.583
S2224,0.5927,0.3173,0.6942
S2225,0.9119,0.5619,0.4774
S2226,0.738,0.8294,0.4449
S2227,0.5726,0.5093,0.3312
S2228,0.3079,0.3214,0.5926
S2229,0.8013,0.461,0.3613
S2230,0.6706,0.0831,0.6774
S2231,1.0,0.0772,0.9535
S2232,0.934,0.412,0.898
S2233,0.6203,0.4038,0.5802
S2234,0.8052,0.1612,0.8253
S2235,0.4562,0.5224,0.6531
S2236,0.2484,0.7267,0.8197
S2237,0.562,0.6515,0.1272
S2238,0.3778,0.8095,0.3591
S2239,0.5506,0.6439,0.6855
S2240,0.9886,0.4308,0.8531
S2241,0.5431,0.3842,0.9529
S2242,0.8314,0.1788,1.0
S2243,0.78,0.4478,0.4818
S2244,0.8609,0.5959,0.5492
S2245,0.7062,0.4921,0.8203
S2246,0.5875,0.6428,0.598
S2247,0.5021,0.2794,0.7757
S2248,0.5677,0.5404,0.7584
S2249,0.2681,0.7866,0.3069
S2250,0.6796,0.8784,0.4391
S2251,0.4194,0.6097,0.4273
S2252,0.7934,0.3972,0.4128
S2253,0.4362,0.7185,0.9185
S2254,0.6726,0.6746,0.5668
S2255,0.583,0.0,0.7922
S2256,0.3887,0.1447,0.3495
S2257,0.7765,0.0489,0.7394
S2258,0.4177,0.7184,0.6047
S2259,0.5206,0.6305,0.664
S2260,0.3181,0.55,0.4441
S2261,0.5648,0.7976,0.6933
S2262,0.7044,0.2338,0.621
S2263,0.3768,0.4003,0.4786
S2264,0.9412,0.0884,0.6774
S2265,0.6356,0.4625,0.8252
S2266,0.582,0.9494,0.6786
S2267,0.912,0.3998,0.8834
S2268,0.5182,0.4658,0.3267
S2269,0.2955,0.8564,0.5326
S2270,0.6015,0.3343,0.526
S2271,0.7421,0.1556,0.2891
S2272,0.6432,0.8115,0.8338
S2273,0.6991,0.0867,0.7257
S2274,0.4902,0.5502,0.4671
S2275,0.7388,0.4149,0.8283
S2276,0.5616,0.6949,0.411
S2277,0.885,0.2778,0.6245
S2278,0.6208,0.6804,0.7979
S2279,0.3322,0.0,1.0
S2280,0.5059,0.4947,0.7983
S2281,0.685,0.2371,0.3178
S2282,0.6088,0.4215,0.7221
S2283,0.3423,0.7033,0.2929
S2284,0.5828,0.622,0.5576
S2285,0.5688,0.9335,0.3753
S2286,0.6235,0.4467,0.2997
S2287,0.583,0.4209,0.5537
S2288,0.2364,0.5758,0.4038
S2289,0.7407,0.728,0.4296
S2290,0.9539,0.3507,0.341
S2291,0.8347,1.0,0.5138
S2292,0.0,0.2508,0.3684
S2293,0.4524,0.7443,0.3804
S2294,0.4907,0.7393,0.4005
S2295,0.4613,0.4877,0.9831
S2296,0.754,0.4856,0.3433
S2297,0.5167,0.6268,0.3405
S2298,0.4441,0.5837,0.3986
S2299,0.4209,0.3673,0.345
S2300,0.4056,0.7286,0.458
S2301,0.886,0.4652,0.6918
S2302,1.0,0.3996,1.0
